"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","","20","Spain","-"
"2","unsexed","1.1 kg","","12","","-"
"3","unsexed","2.0 kg","53","15","Azores Is.","1982-84"
"4","mixed","","17.5","5","Greece","North Aegean Sea, 1991-93"
"5","mixed","","","8","Spain","Strait of Gibraltar"
