"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","16.4 kg","","","South Africa","Hazelmere Dam, 1984"
"2","unsexed","","200","","Japan","not specified"
"3","unsexed","","72.5","","China","Not specified"
"4","female","9.0 kg","150","","French Polynesia","not specified"
"5","male","","70","","French Polynesia","not specified"
