"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"27","83.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=45&pref=81705&sex=female&loo=83.00000&k=0.07450&id2=35&genusname=Anguilla&speciesname=anguilla&gm_loo=72.956076325234&gm_lm=1&gm_m=0.26&gm_k=0.14647008069703&vautoctr=9973&gm_lm_rl=1"">0.07</a>","","F","","","","2.71","Germany","Lake Eiserbude, River Havel system","No","No"
"28","83.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=45&pref=10552&sex=unsexed&loo=83.20000&k=0.07560&id2=35&genusname=Anguilla&speciesname=anguilla&gm_loo=72.956076325234&gm_lm=1&gm_m=0.26&gm_k=0.14647008069703&vautoctr=477&gm_lm_rl=1"">0.08</a>","","","","12.0","","2.72","Germany","Helgoland, North Sea","No","No"
"29","84.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=45&pref=81705&sex=female&loo=84.00000&k=0.08720&id2=35&genusname=Anguilla&speciesname=anguilla&gm_loo=72.956076325234&gm_lm=1&gm_m=0.26&gm_k=0.14647008069703&vautoctr=9976&gm_lm_rl=1"">0.09</a>","","F","","","","2.79","Germany","Lake Rangsdorf, River Havel system","No","No"
"30","85.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=45&pref=96287&sex=female&loo=85.20000&k=0.13100&id2=35&genusname=Anguilla&speciesname=anguilla&gm_loo=72.956076325234&gm_lm=1&gm_m=0.26&gm_k=0.14647008069703&vautoctr=20978&gm_lm_rl=1"">0.13</a>","-0.84","F","","11.4","","2.98","Germany","Wismar Bay/Salzhaff, Mecklenburg-Vorpommern","No","No"
"31","87.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=45&pref=32610&sex=female&loo=87.00000&k=0.19600&id2=35&genusname=Anguilla&speciesname=anguilla&gm_loo=72.956076325234&gm_lm=1&gm_m=0.26&gm_k=0.14647008069703&vautoctr=5012&gm_lm_rl=1"">0.20</a>","-0.47","F","","15.0","","3.17","Italy","Comacchio lagoon","No","No"
"32","87.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=45&pref=32610&sex=female&loo=87.20000&k=0.18700&id2=35&genusname=Anguilla&speciesname=anguilla&gm_loo=72.956076325234&gm_lm=1&gm_m=0.26&gm_k=0.14647008069703&vautoctr=478&gm_lm_rl=1"">0.19</a>","","F","","19.0","","3.15","Italy","Valle Nuova Lagoon","No","No"
"33","90.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=45&pref=81705&sex=female&loo=90.00000&k=0.06590&id2=35&genusname=Anguilla&speciesname=anguilla&gm_loo=72.956076325234&gm_lm=1&gm_m=0.26&gm_k=0.14647008069703&vautoctr=9972&gm_lm_rl=1"">0.07</a>","","F","","","","2.73","Germany","Lake Blankensee, River Havel system","No","No"
"34","99.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=45&pref=32610&sex=female&loo=99.50000&k=0.13300&id2=35&genusname=Anguilla&speciesname=anguilla&gm_loo=72.956076325234&gm_lm=1&gm_m=0.26&gm_k=0.14647008069703&vautoctr=4994&gm_lm_rl=1"">0.13</a>","-0.70","F","0.26","15.0","","3.12","Italy","Comacchio lagoon","No","Yes"
"35","105.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=45&pref=10552&sex=female&loo=105.00000&k=0.04600&id2=35&genusname=Anguilla&speciesname=anguilla&gm_loo=72.956076325234&gm_lm=1&gm_m=0.26&gm_k=0.14647008069703&vautoctr=479&gm_lm_rl=1"">0.05</a>","","F","","","","2.71","Ireland","River Barrow","No","No"
"36","112.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=45&pref=10552&sex=unsexed&loo=112.00000&k=0.11000&id2=35&genusname=Anguilla&speciesname=anguilla&gm_loo=72.956076325234&gm_lm=1&gm_m=0.26&gm_k=0.14647008069703&vautoctr=480&gm_lm_rl=1"">0.11</a>","","","","13.0","","3.14","France","Lagoon of Arcachon","No","No"
"37","112.0","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=45&pref=32610&sex=female&loo=112.00000&k=0.14700&id2=35&genusname=Anguilla&speciesname=anguilla&gm_loo=72.956076325234&gm_lm=1&gm_m=0.26&gm_k=0.14647008069703&vautoctr=5018&gm_lm_rl=1"">0.15</a>","","F","","19.0","","3.27","Italy","Varano lagoon","No","No"
"38","135.0","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=45&pref=7253&sex=mixed&loo=135.00000&k=0.05800&id2=35&genusname=Anguilla&speciesname=anguilla&gm_loo=72.956076325234&gm_lm=1&gm_m=0.26&gm_k=0.14647008069703&vautoctr=475&gm_lm_rl=1"">0.06</a>","","","","19.0","","3.02","France","Mediterranean coast","No","No"
"39","143.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=45&pref=32877&sex=female&loo=143.00000&k=0.01300&id2=35&genusname=Anguilla&speciesname=anguilla&gm_loo=72.956076325234&gm_lm=1&gm_m=0.26&gm_k=0.14647008069703&vautoctr=7052&gm_lm_rl=1"">0.01</a>","-4.26","F","","","","2.42","Ireland","Burrishoole system (9°55'W, 53°55'N)","Yes","No"
"40","150.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=45&pref=32877&sex=female&loo=150.00000&k=0.01300&id2=35&genusname=Anguilla&speciesname=anguilla&gm_loo=72.956076325234&gm_lm=1&gm_m=0.26&gm_k=0.14647008069703&vautoctr=7054&gm_lm_rl=1"">0.01</a>","-4.21","F","","","","2.47","Ireland","Burrishoole system (9°55'W, 53°55'N)","Yes","No"
