"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","13","","Global","East Indies"
"2","unsexed","","23","","Christmas I.","Not specified."
"3","unsexed","","13.8","","Mozambique","Ponta Zavora"
