"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","5.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4089&pref=312&sex=male&loo=5.50000&k=2.40700&id2=3893&genusname=Microgobius&speciesname=thalassinus&gm_loo=6.1603571325046&gm_lm=1&gm_m=1&gm_k=1.8278172775198&vautoctr=3766&gm_lm_rl=1"">2.41</a>","","M","","15.0","","1.86","USA","Chesapeake Bay, 10-15 m","No","No"
"2","6.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4089&pref=312&sex=female&loo=6.90000&k=1.38800&id2=3893&genusname=Microgobius&speciesname=thalassinus&gm_loo=6.1603571325046&gm_lm=1&gm_m=1&gm_k=1.8278172775198&vautoctr=3765&gm_lm_rl=1"">1.39</a>","","F","","15.0","","1.82","USA","Chesapeake Bay, 10-15 m","No","No"
