"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","male","","28","","Chad","Chad"
"2","female","440.00 g","32","","Chad","Chari"
"3","female","","28","","Cote d'Ivoire","Côte d'Ivoire"
"4","male","","26","","Cote d'Ivoire","Côte d'Ivoire"
"5","female","","30","","Nigeria","Lake Kainji"
"6","male","","23.9","","Nigeria","Lake Kainji"
"7","female","237.00 g","27","","Niger","Middle Niger"
"8","male","170.00 g","25","","Niger","Middle Niger"
"9","unsexed","","27","6","Mali","Middle Niger"
