"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","1.6 kg","","","","-"
"2","unsexed","","","8","Mexico","Campeche Bank"
"3","unsexed","","54","17","USA","North and South Carolina, 1972-78"
