"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","19.9","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1345&pref=2285&sex=male&loo=19.90000&k=0.49000&id2=1327&genusname=Mullus&speciesname=surmuletus&gm_loo=30.00283208024&gm_lm=16.512337514514&gm_m=0.40951190458887&gm_k=0.27289272985582&vautoctr=2377&gm_lm_rl=0.33000001311302"">0.49</a>","-0.03","M","","19.0","","2.29","Tunisia","Tunisian coasts","No","No"
"2","21.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1345&pref=57587&sex=female&loo=21.20000&k=0.43000&id2=1327&genusname=Mullus&speciesname=surmuletus&gm_loo=30.00283208024&gm_lm=16.512337514514&gm_m=0.40951190458887&gm_k=0.27289272985582&vautoctr=8933&gm_lm_rl=0.33000001311302"">0.43</a>","-0.65","F","","","","2.29","Tunisia","Gabes Gulf","No","No"
"3","21.8","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1345&pref=2285&sex=female&loo=21.80000&k=0.51000&id2=1327&genusname=Mullus&speciesname=surmuletus&gm_loo=30.00283208024&gm_lm=16.512337514514&gm_m=0.40951190458887&gm_k=0.27289272985582&vautoctr=2376&gm_lm_rl=0.33000001311302"">0.51</a>","-0.11","F","","19.0","","2.38","Tunisia","Tunisian coasts","No","No"
"4","22.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1345&pref=27030&sex=male&loo=22.00000&k=0.26700&id2=1327&genusname=Mullus&speciesname=surmuletus&gm_loo=30.00283208024&gm_lm=16.512337514514&gm_m=0.40951190458887&gm_k=0.27289272985582&vautoctr=2384&gm_lm_rl=0.33000001311302"">0.27</a>","-1.46","M","","19.0","","2.11","Greece","North Aegean Sea","No","No"
"5","22.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1345&pref=57587&sex=male&loo=22.60000&k=0.27000&id2=1327&genusname=Mullus&speciesname=surmuletus&gm_loo=30.00283208024&gm_lm=16.512337514514&gm_m=0.40951190458887&gm_k=0.27289272985582&vautoctr=8934&gm_lm_rl=0.33000001311302"">0.27</a>","-1.07","M","","","","2.14","Tunisia","Gabes Gulf","No","No"
"6","23.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1345&pref=57628&sex=male&loo=23.30000&k=0.28200&id2=1327&genusname=Mullus&speciesname=surmuletus&gm_loo=30.00283208024&gm_lm=16.512337514514&gm_m=0.40951190458887&gm_k=0.27289272985582&vautoctr=8988&gm_lm_rl=0.33000001311302"">0.28</a>","-3.33","M","","","","2.18","Spain","S. Mallorca Island","No","No"
"7","23.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1345&pref=86722&sex=male&loo=23.39000&k=0.28820&id2=1327&genusname=Mullus&speciesname=surmuletus&gm_loo=30.00283208024&gm_lm=16.512337514514&gm_m=0.40951190458887&gm_k=0.27289272985582&vautoctr=10384&gm_lm_rl=0.33000001311302"">0.29</a>","","M","","","17.0","2.20","Spain","Majorca","No","No"
"8","24.8","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1345&pref=27030&sex=female&loo=24.80000&k=0.26200&id2=1327&genusname=Mullus&speciesname=surmuletus&gm_loo=30.00283208024&gm_lm=16.512337514514&gm_m=0.40951190458887&gm_k=0.27289272985582&vautoctr=2382&gm_lm_rl=0.33000001311302"">0.26</a>","-1.58","F","","19.0","","2.21","Greece","North Aegean Sea","No","No"
"9","25.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1345&pref=58170&sex=male&loo=25.00000&k=0.30000&id2=1327&genusname=Mullus&speciesname=surmuletus&gm_loo=30.00283208024&gm_lm=16.512337514514&gm_m=0.40951190458887&gm_k=0.27289272985582&vautoctr=9143&gm_lm_rl=0.33000001311302"">0.30</a>","-2.39","M","","","18.6","2.27","Italy","Tyrrhenian & Ionian Sea","No","No"
"10","25.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1345&pref=86726&sex=male&loo=25.00000&k=0.50000&id2=1327&genusname=Mullus&speciesname=surmuletus&gm_loo=30.00283208024&gm_lm=16.512337514514&gm_m=0.40951190458887&gm_k=0.27289272985582&vautoctr=10387&gm_lm_rl=0.33000001311302"">0.50</a>","-0.20","M","","","","2.49","Italy","Strait of Sicily","No","No"
