"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","34.1","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3581&pref=13647&sex=unsexed&loo=34.10000&k=0.49800&id2=3385&genusname=Micropterus&speciesname=salmoides&gm_loo=60.35791261584&gm_lm=1&gm_m=0.44271887242357&gm_k=0.20282113645429&vautoctr=3706&gm_lm_rl=1"">0.50</a>","-0.07","","","","","2.76","Japan","Lakes Shorenji and Nishinko","Yes","No"
"2","50.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3581&pref=2939&sex=unsexed&loo=50.50000&k=0.31000&id2=3385&genusname=Micropterus&speciesname=salmoides&gm_loo=60.35791261584&gm_lm=1&gm_m=0.44271887242357&gm_k=0.20282113645429&vautoctr=3703&gm_lm_rl=1"">0.31</a>","0.41","","","","","2.90","USA","Lake Rebecca, Minnesota","No","No"
"3","51.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3581&pref=34055&sex=unsexed&loo=51.00000&k=0.36000&id2=3385&genusname=Micropterus&speciesname=salmoides&gm_loo=60.35791261584&gm_lm=1&gm_m=0.44271887242357&gm_k=0.20282113645429&vautoctr=6354&gm_lm_rl=1"">0.36</a>","","","","19.7","","2.97","USA","Louisiana","No","No"
"4","51.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3581&pref=36158&sex=mixed&loo=51.00000&k=0.28200&id2=3385&genusname=Micropterus&speciesname=salmoides&gm_loo=60.35791261584&gm_lm=1&gm_m=0.44271887242357&gm_k=0.20282113645429&vautoctr=5395&gm_lm_rl=1"">0.28</a>","","","","","","2.87","Italy","Lake Trasimeno","No","No"
"5","51.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3581&pref=34055&sex=unsexed&loo=51.60000&k=0.34000&id2=3385&genusname=Micropterus&speciesname=salmoides&gm_loo=60.35791261584&gm_lm=1&gm_m=0.44271887242357&gm_k=0.20282113645429&vautoctr=6356&gm_lm_rl=1"">0.34</a>","","","","13.2","","2.96","USA","Maryland","No","No"
"6","52.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3581&pref=34055&sex=unsexed&loo=52.90000&k=0.22000&id2=3385&genusname=Micropterus&speciesname=salmoides&gm_loo=60.35791261584&gm_lm=1&gm_m=0.44271887242357&gm_k=0.20282113645429&vautoctr=6364&gm_lm_rl=1"">0.22</a>","","","","8.6","","2.79","USA","New York","No","No"
"7","53.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3581&pref=33586&sex=unsexed&loo=53.50000&k=0.30000&id2=3385&genusname=Micropterus&speciesname=salmoides&gm_loo=60.35791261584&gm_lm=1&gm_m=0.44271887242357&gm_k=0.20282113645429&vautoctr=3707&gm_lm_rl=1"">0.30</a>","","","0.70","26.0","","2.93","New Caledonia","Yate Lake","No","No"
"8","53.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3581&pref=34055&sex=unsexed&loo=53.80000&k=0.22000&id2=3385&genusname=Micropterus&speciesname=salmoides&gm_loo=60.35791261584&gm_lm=1&gm_m=0.44271887242357&gm_k=0.20282113645429&vautoctr=6355&gm_lm_rl=1"">0.22</a>","","","","6.3","","2.80","USA","Maine","No","No"
"9","54.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3581&pref=34055&sex=unsexed&loo=54.20000&k=0.29000&id2=3385&genusname=Micropterus&speciesname=salmoides&gm_loo=60.35791261584&gm_lm=1&gm_m=0.44271887242357&gm_k=0.20282113645429&vautoctr=6346&gm_lm_rl=1"">0.29</a>","","","","13.0","","2.93","USA","Delaware","No","No"
"10","54.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3581&pref=34055&sex=unsexed&loo=54.30000&k=0.29000&id2=3385&genusname=Micropterus&speciesname=salmoides&gm_loo=60.35791261584&gm_lm=1&gm_m=0.44271887242357&gm_k=0.20282113645429&vautoctr=6343&gm_lm_rl=1"">0.29</a>","","","","16.8","","2.93","USA","Arkansas","No","No"
"11","55.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3581&pref=34055&sex=unsexed&loo=55.00000&k=0.19000&id2=3385&genusname=Micropterus&speciesname=salmoides&gm_loo=60.35791261584&gm_lm=1&gm_m=0.44271887242357&gm_k=0.20282113645429&vautoctr=6377&gm_lm_rl=1"">0.19</a>","","","","6.3","","2.76","USA","Wisconsin","No","No"
"12","55.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3581&pref=34055&sex=unsexed&loo=55.40000&k=0.20000&id2=3385&genusname=Micropterus&speciesname=salmoides&gm_loo=60.35791261584&gm_lm=1&gm_m=0.44271887242357&gm_k=0.20282113645429&vautoctr=6358&gm_lm_rl=1"">0.20</a>","","","","7.6","","2.79","USA","Michigan","No","No"
"13","56.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3581&pref=34055&sex=unsexed&loo=56.00000&k=0.19000&id2=3385&genusname=Micropterus&speciesname=salmoides&gm_loo=60.35791261584&gm_lm=1&gm_m=0.44271887242357&gm_k=0.20282113645429&vautoctr=6368&gm_lm_rl=1"">0.19</a>","","","","5.2","","2.78","Canada","Ontario","No","No"
