"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","109","","Canada","Arctic Canada"
"2","female","","","19","Canada","off east coast"
"3","male","","104","","Canada","southern Grand Bank"
"4","female","","105","16","USA","western Gulf of Maine, 2001-2002"
