"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","40.8","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1360&pref=4552&sex=male&loo=40.80000&k=0.33700&id2=1342&genusname=Pleuronectes&speciesname=platessa&gm_loo=54.286789880218&gm_lm=23.560126728313&gm_m=0.12379898484184&gm_k=0.1354986594026&vautoctr=2420&gm_lm_rl=0.47328638718173"">0.34</a>","","M","","9.8","","2.75","Germany","German Bight, North Sea","No","No"
"2","41.6","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1360&pref=4552&sex=male&loo=41.60000&k=0.19300&id2=1342&genusname=Pleuronectes&speciesname=platessa&gm_loo=54.286789880218&gm_lm=23.560126728313&gm_m=0.12379898484184&gm_k=0.1354986594026&vautoctr=2421&gm_lm_rl=0.47328638718173"">0.19</a>","","M","","13.0","","2.52","UK Engld Wal","Southern Bight, North Sea","No","No"
"3","43.1","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1360&pref=4552&sex=male&loo=43.10000&k=0.19500&id2=1342&genusname=Pleuronectes&speciesname=platessa&gm_loo=54.286789880218&gm_lm=23.560126728313&gm_m=0.12379898484184&gm_k=0.1354986594026&vautoctr=2422&gm_lm_rl=0.47328638718173"">0.20</a>","","M","","12.0","","2.56","UK","Cleaver Bank, North Sea","No","No"
"4","44.6","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1360&pref=4552&sex=male&loo=44.60000&k=0.12200&id2=1342&genusname=Pleuronectes&speciesname=platessa&gm_loo=54.286789880218&gm_lm=23.560126728313&gm_m=0.12379898484184&gm_k=0.1354986594026&vautoctr=2423&gm_lm_rl=0.47328638718173"">0.12</a>","","M","","13.0","","2.39","UK Engld Wal","Lowestoft, North Sea","No","No"
"5","45.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1360&pref=796&sex=male&loo=45.00000&k=0.15000&id2=1342&genusname=Pleuronectes&speciesname=platessa&gm_loo=54.286789880218&gm_lm=23.560126728313&gm_m=0.12379898484184&gm_k=0.1354986594026&vautoctr=2415&gm_lm_rl=0.47328638718173"">0.15</a>","","M","0.15","7.0","25.0","2.48","","North Sea","No","No"
"6","45.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1360&pref=34032&sex=unsexed&loo=45.00000&k=0.28100&id2=1342&genusname=Pleuronectes&speciesname=platessa&gm_loo=54.286789880218&gm_lm=23.560126728313&gm_m=0.12379898484184&gm_k=0.1354986594026&vautoctr=5138&gm_lm_rl=0.47328638718173"">0.28</a>","-0.90","","","13.0","","2.76","UK Engld Wal","Anglesey, North Wales","No","No"
"7","48.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56799&pref=94462&sex=mixed&loo=48.00000&k=0.16000&id2=1342&genusname=Pleuronectes&speciesname=platessa&gm_loo=54.286789880218&gm_lm=23.560126728313&gm_m=0.12379898484184&gm_k=0.1354986594026&vautoctr=11742&gm_lm_rl=0.47328638718173"">0.16</a>","-1.00","","0.10","","22.1","2.57","","North Sea, Sub-area IV","No","No"
"8","49.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1360&pref=34032&sex=unsexed&loo=49.70000&k=0.12800&id2=1342&genusname=Pleuronectes&speciesname=platessa&gm_loo=54.286789880218&gm_lm=23.560126728313&gm_m=0.12379898484184&gm_k=0.1354986594026&vautoctr=5140&gm_lm_rl=0.47328638718173"">0.13</a>","-1.80","","","13.0","","2.50","UK Engld Wal","Anglesey, North Wales (spring)","No","No"
"9","52.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=58239&pref=94462&sex=mixed&loo=52.00000&k=0.16800&id2=1342&genusname=Pleuronectes&speciesname=platessa&gm_loo=54.286789880218&gm_lm=23.560126728313&gm_m=0.12379898484184&gm_k=0.1354986594026&vautoctr=11743&gm_lm_rl=0.47328638718173"">0.17</a>","-0.72","","0.10","","17.0","2.66","","Kattegat, Belt and Sounds","No","No"
"10","52.2","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1360&pref=4552&sex=female&loo=52.20000&k=0.15500&id2=1342&genusname=Pleuronectes&speciesname=platessa&gm_loo=54.286789880218&gm_lm=23.560126728313&gm_m=0.12379898484184&gm_k=0.1354986594026&vautoctr=2416&gm_lm_rl=0.47328638718173"">0.16</a>","","F","","13.0","","2.63","UK Engld Wal","Southern Bight, North Sea","No","No"
"11","52.2","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1360&pref=4552&sex=female&loo=52.20000&k=0.17500&id2=1342&genusname=Pleuronectes&speciesname=platessa&gm_loo=54.286789880218&gm_lm=23.560126728313&gm_m=0.12379898484184&gm_k=0.1354986594026&vautoctr=2417&gm_lm_rl=0.47328638718173"">0.18</a>","","F","","9.9","","2.68","Germany","German Bight, North Sea","No","No"
"12","54.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1360&pref=27256&sex=unsexed&loo=54.40000&k=0.11000&id2=1342&genusname=Pleuronectes&speciesname=platessa&gm_loo=54.286789880218&gm_lm=23.560126728313&gm_m=0.12379898484184&gm_k=0.1354986594026&vautoctr=8337&gm_lm_rl=0.47328638718173"">0.11</a>","","","","12.0","26.6","2.51","UK","North Sea","No","No"
"13","56.1","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1360&pref=4552&sex=female&loo=56.10000&k=0.13200&id2=1342&genusname=Pleuronectes&speciesname=platessa&gm_loo=54.286789880218&gm_lm=23.560126728313&gm_m=0.12379898484184&gm_k=0.1354986594026&vautoctr=2418&gm_lm_rl=0.47328638718173"">0.13</a>","","F","","12.0","","2.62","UK","Cleaver Bank, North Sea","No","No"
"14","57.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=58241&pref=94462&sex=mixed&loo=57.00000&k=0.14600&id2=1342&genusname=Pleuronectes&speciesname=platessa&gm_loo=54.286789880218&gm_lm=23.560126728313&gm_m=0.12379898484184&gm_k=0.1354986594026&vautoctr=11744&gm_lm_rl=0.47328638718173"">0.15</a>","-0.87","","","","20.0","2.68","","Baltic Sea, sub-divisions 24-32","No","No"
"15","57.2","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1360&pref=4552&sex=female&loo=57.20000&k=0.09800&id2=1342&genusname=Pleuronectes&speciesname=platessa&gm_loo=54.286789880218&gm_lm=23.560126728313&gm_m=0.12379898484184&gm_k=0.1354986594026&vautoctr=2419&gm_lm_rl=0.47328638718173"">0.10</a>","","F","","13.0","","2.51","UK Engld Wal","Lowestoft, North Sea","No","No"
"16","58.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1360&pref=34032&sex=unsexed&loo=58.30000&k=0.12000&id2=1342&genusname=Pleuronectes&speciesname=platessa&gm_loo=54.286789880218&gm_lm=23.560126728313&gm_m=0.12379898484184&gm_k=0.1354986594026&vautoctr=5135&gm_lm_rl=0.47328638718173"">0.12</a>","-1.56","","","13.0","","2.61","UK Engld Wal","Anglesey, North Wales","No","No"
"17","59.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1360&pref=312&sex=unsexed&loo=59.00000&k=0.11500&id2=1342&genusname=Pleuronectes&speciesname=platessa&gm_loo=54.286789880218&gm_lm=23.560126728313&gm_m=0.12379898484184&gm_k=0.1354986594026&vautoctr=2413&gm_lm_rl=0.47328638718173"">0.12</a>","","","","5.7","","2.60","","Barents Sea","No","No"
"18","59.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1360&pref=27256&sex=unsexed&loo=59.40000&k=0.11000&id2=1342&genusname=Pleuronectes&speciesname=platessa&gm_loo=54.286789880218&gm_lm=23.560126728313&gm_m=0.12379898484184&gm_k=0.1354986594026&vautoctr=8338&gm_lm_rl=0.47328638718173"">0.11</a>","","","","13.0","28.8","2.59","UK","Celtic Sea","No","No"
"19","60.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1360&pref=34032&sex=unsexed&loo=60.80000&k=0.12600&id2=1342&genusname=Pleuronectes&speciesname=platessa&gm_loo=54.286789880218&gm_lm=23.560126728313&gm_m=0.12379898484184&gm_k=0.1354986594026&vautoctr=5139&gm_lm_rl=0.47328638718173"">0.13</a>","-2.26","","0.20","12.0","","2.67","UK Engld Wal","Anglesey, North Wales","No","No"
"20","68.5","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1360&pref=4552&sex=unsexed&loo=68.50000&k=0.09500&id2=1342&genusname=Pleuronectes&speciesname=platessa&gm_loo=54.286789880218&gm_lm=23.560126728313&gm_m=0.12379898484184&gm_k=0.1354986594026&vautoctr=2424&gm_lm_rl=0.47328638718173"">0.10</a>","","","0.12","10.6","","2.65","UK Engld Wal","Lowestoft, North Sea","No","No"
"21","70.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1360&pref=796&sex=female&loo=70.00000&k=0.08000&id2=1342&genusname=Pleuronectes&speciesname=platessa&gm_loo=54.286789880218&gm_lm=23.560126728313&gm_m=0.12379898484184&gm_k=0.1354986594026&vautoctr=2414&gm_lm_rl=0.47328638718173"">0.08</a>","","F","0.10","7.0","28.0","2.59","","North Sea","No","No"
