"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","1.0 kg","","22","","-"
"2","unsexed","1.8 kg","39.7","29","Australia","Gippsland Lakes, Victoria"
"3","unsexed","","54","","Australia","Shark bay (Western Australia) eastward to Mallacoota (Victoria)"
"4","female","2.2 kg","48","21","Australia","Swan River Estuary (southern west coast)"
"5","unsexed","4.0 kg","60","","Australia","Victoria"
