"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","28.7","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=7934&pref=92948&sex=female&loo=28.70000&k=0.87000&id2=7626&genusname=Plectorhinchus&speciesname=sordidus&gm_loo=29.244828602678&gm_lm=25.392912396966&gm_m=1&gm_k=0.90912045406536&vautoctr=11695&gm_lm_rl=1"">0.87</a>","-0.04","F","","","26.0","2.86","United Arab Em.","off Abu Dhabi","No","No"
"2","29.8","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=7934&pref=92948&sex=male&loo=29.80000&k=0.95000&id2=7626&genusname=Plectorhinchus&speciesname=sordidus&gm_loo=29.244828602678&gm_lm=25.392912396966&gm_m=1&gm_k=0.90912045406536&vautoctr=11694&gm_lm_rl=1"">0.95</a>","-0.40","M","","","24.8","2.93","United Arab Em.","off Abu Dhabi","No","No"
