"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","52.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=297&pref=40686&sex=unsexed&loo=52.60000&k=0.20100&id2=283&genusname=Pelecus&speciesname=cultratus&gm_loo=57.198951039333&gm_lm=1&gm_m=1&gm_k=0.14869431730904&vautoctr=6303&gm_lm_rl=1"">0.20</a>","-0.54","","","","","2.75","Poland","Vistula lagoon","No","No"
"2","62.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=297&pref=50578&sex=unsexed&loo=62.20000&k=0.11000&id2=283&genusname=Pelecus&speciesname=cultratus&gm_loo=57.198951039333&gm_lm=1&gm_m=1&gm_k=0.14869431730904&vautoctr=7417&gm_lm_rl=1"">0.11</a>","-1.20","","","","","2.63","","Europe (not specified)","No","No"
