"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","24.7","","China","Guangdong Province"
"2","unsexed","7.9 kg","","","Japan","Ka River, 2004"
"3","unsexed","9.0 kg","","","Korea (North)","Yongpung Lake, 2005"
