"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","1.9 kg","45","10","","Artic Ocean basin "
"2","mixed","700.00 g","28","8.5","Russian Fed","Enisey river"
"3","unsexed","3.7 kg","","","Canada","Ogilvie River, 1993"
"4","unsexed","","52.8","18","Alaska","Sinuk River, Seward Peninsula"
