"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","","5","","-"
"2","male","","","4","","-"
"3","unsexed","1.5 kg","43.5","4","Japan","Seto Inland Sea, 1977-78"
