"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","","23","","Barents Sea"
"2","unsexed","","","11","UK Engld Wal","North Sea"
"3","unsexed","","114","8","Iceland","Selvogsbanki"
"4","unsexed","","116","","Germany","Western Baltic, 1992-95"
