"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","48.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=189&pref=8540&sex=unsexed&loo=48.00000&k=0.30000&id2=175&genusname=Elops&speciesname=saurus&gm_loo=48.497422611929&gm_lm=1&gm_m=1&gm_k=0.2569046515733&vautoctr=1018&gm_lm_rl=1"">0.30</a>","","","","27.2","","2.84","Cuba","","No","No"
"2","49.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=189&pref=11824&sex=unsexed&loo=49.00000&k=0.22000&id2=175&genusname=Elops&speciesname=saurus&gm_loo=48.497422611929&gm_lm=1&gm_m=1&gm_k=0.2569046515733&vautoctr=1019&gm_lm_rl=1"">0.22</a>","-0.54","","","27.2","","2.72","Cuba","Southeast  Zone","No","No"
