"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","55","","Global","East Indies"
"2","unsexed","","64","","Australia","Great Barrier Reef, 15°-18°S"
"3","unsexed","","81.6","","Australia","Northwestern shelf"
"4","unsexed","","81.6","","Australia","northwestern shelf off Australia"
"5","unsexed","","60","","Iran","Oman Sea"
