"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","12.1","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1423&pref=102&sex=unsexed&loo=12.10000&k=11.16400&id2=1387&genusname=Oreochromis&speciesname=aureus&gm_loo=19.358043763597&gm_lm=12.849513609472&gm_m=0.4&gm_k=2.5048990775297&vautoctr=2642&gm_lm_rl=0.55443662808362"">11.16</a>","","","","","","3.21","USA","ponds","No","Yes"
"2","12.4","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1423&pref=102&sex=unsexed&loo=12.40000&k=11.27000&id2=1387&genusname=Oreochromis&speciesname=aureus&gm_loo=19.358043763597&gm_lm=12.849513609472&gm_m=0.4&gm_k=2.5048990775297&vautoctr=2643&gm_lm_rl=0.55443662808362"">11.27</a>","","","","","","3.24","USA","ponds","No","Yes"
"3","12.7","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1423&pref=102&sex=unsexed&loo=12.70000&k=4.66700&id2=1387&genusname=Oreochromis&speciesname=aureus&gm_loo=19.358043763597&gm_lm=12.849513609472&gm_m=0.4&gm_k=2.5048990775297&vautoctr=2644&gm_lm_rl=0.55443662808362"">4.67</a>","","","","","","2.88","USA","tanks","No","Yes"
"4","13.0","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1423&pref=102&sex=unsexed&loo=13.00000&k=4.03800&id2=1387&genusname=Oreochromis&speciesname=aureus&gm_loo=19.358043763597&gm_lm=12.849513609472&gm_m=0.4&gm_k=2.5048990775297&vautoctr=2645&gm_lm_rl=0.55443662808362"">4.04</a>","","","","","","2.83","El Salvador","ponds","No","Yes"
"5","13.2","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1423&pref=102&sex=unsexed&loo=13.20000&k=11.85900&id2=1387&genusname=Oreochromis&speciesname=aureus&gm_loo=19.358043763597&gm_lm=12.849513609472&gm_m=0.4&gm_k=2.5048990775297&vautoctr=2646&gm_lm_rl=0.55443662808362"">11.86</a>","","","","","","3.32","USA","ponds","No","Yes"
"6","13.2","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1423&pref=102&sex=unsexed&loo=13.20000&k=12.14600&id2=1387&genusname=Oreochromis&speciesname=aureus&gm_loo=19.358043763597&gm_lm=12.849513609472&gm_m=0.4&gm_k=2.5048990775297&vautoctr=2647&gm_lm_rl=0.55443662808362"">12.15</a>","","","","","","3.33","El Salvador","ponds","No","Yes"
"7","13.8","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1423&pref=102&sex=unsexed&loo=13.80000&k=4.67200&id2=1387&genusname=Oreochromis&speciesname=aureus&gm_loo=19.358043763597&gm_lm=12.849513609472&gm_m=0.4&gm_k=2.5048990775297&vautoctr=2648&gm_lm_rl=0.55443662808362"">4.67</a>","","","","","","2.95","USA","tanks","No","Yes"
"8","13.8","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1423&pref=102&sex=unsexed&loo=13.80000&k=7.47800&id2=1387&genusname=Oreochromis&speciesname=aureus&gm_loo=19.358043763597&gm_lm=12.849513609472&gm_m=0.4&gm_k=2.5048990775297&vautoctr=2649&gm_lm_rl=0.55443662808362"">7.48</a>","","","","","","3.15","El Salvador","ponds","No","Yes"
"9","14.2","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1423&pref=102&sex=unsexed&loo=14.20000&k=8.28500&id2=1387&genusname=Oreochromis&speciesname=aureus&gm_loo=19.358043763597&gm_lm=12.849513609472&gm_m=0.4&gm_k=2.5048990775297&vautoctr=2650&gm_lm_rl=0.55443662808362"">8.29</a>","","","","","","3.22","Costa Rica","ponds","No","Yes"
"10","14.2","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1423&pref=115&sex=unsexed&loo=14.20000&k=1.61600&id2=1387&genusname=Oreochromis&speciesname=aureus&gm_loo=19.358043763597&gm_lm=12.849513609472&gm_m=0.4&gm_k=2.5048990775297&vautoctr=2661&gm_lm_rl=0.55443662808362"">1.62</a>","","","","20.2","","2.51","Egypt","Lake Mariout","No","No"
