"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","18","","Global","East Indies"
"2","unsexed","","15.1","","Cyprus","not specified"
"3","unsexed","","20","","Global","unspecified"
