"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","36","","Rwanda","Middle Akagera system"
"2","female","","22.2","","Kenya","Sio River system, Lake Victoria, 1964-1966"
"3","male","","28","","Kenya","Sio River system, Lake Victoria, 1964-1966"
