"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","23.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4838&pref=52110&sex=unsexed&loo=23.00000&k=0.55000&id2=4651&genusname=Priacanthus&speciesname=tayenus&gm_loo=28.981129016217&gm_lm=1&gm_m=1.31&gm_k=0.76022971249053&vautoctr=7741&gm_lm_rl=1"">0.55</a>","","","","27.9","","2.46","Malaysia","Peninsular west coast","No","No"
"2","27.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4838&pref=51515&sex=unsexed&loo=27.00000&k=0.60000&id2=4651&genusname=Priacanthus&speciesname=tayenus&gm_loo=28.981129016217&gm_lm=1&gm_m=1.31&gm_k=0.76022971249053&vautoctr=4252&gm_lm_rl=1"">0.60</a>","","","","29.0","","2.64","Malaysia","Terengganu coast, 10-20 m","No","No"
"3","29.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4838&pref=1486&sex=unsexed&loo=29.00000&k=0.65000&id2=4651&genusname=Priacanthus&speciesname=tayenus&gm_loo=28.981129016217&gm_lm=1&gm_m=1.31&gm_k=0.76022971249053&vautoctr=4251&gm_lm_rl=1"">0.65</a>","","","","28.5","","2.74","Philippines","Samar Sea","No","No"
"4","29.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4838&pref=2053&sex=unsexed&loo=29.00000&k=1.23000&id2=4651&genusname=Priacanthus&speciesname=tayenus&gm_loo=28.981129016217&gm_lm=1&gm_m=1.31&gm_k=0.76022971249053&vautoctr=4253&gm_lm_rl=1"">1.23</a>","","","","28.0","","3.01","Thailand","Gulf of Thailand (inner)","No","No"
"5","29.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4838&pref=52132&sex=unsexed&loo=29.50000&k=0.60000&id2=4651&genusname=Priacanthus&speciesname=tayenus&gm_loo=28.981129016217&gm_lm=1&gm_m=1.31&gm_k=0.76022971249053&vautoctr=7713&gm_lm_rl=1"">0.60</a>","","","1.31","28.0","","2.72","Brunei Darsm","","No","No"
"6","30.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4838&pref=4539&sex=unsexed&loo=30.00000&k=0.80000&id2=4651&genusname=Priacanthus&speciesname=tayenus&gm_loo=28.981129016217&gm_lm=1&gm_m=1.31&gm_k=0.76022971249053&vautoctr=4254&gm_lm_rl=1"">0.80</a>","","","","23.0","","2.86","","South China Sea","No","No"
"7","30.0","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4838&pref=72458&sex=unsexed&loo=30.00000&k=0.80000&id2=4651&genusname=Priacanthus&speciesname=tayenus&gm_loo=28.981129016217&gm_lm=1&gm_m=1.31&gm_k=0.76022971249053&vautoctr=9396&gm_lm_rl=1"">0.80</a>","0.60","","","","","2.86","","","No","No"
"8","30.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4838&pref=94013&sex=unsexed&loo=30.00000&k=1.20000&id2=4651&genusname=Priacanthus&speciesname=tayenus&gm_loo=28.981129016217&gm_lm=1&gm_m=1.31&gm_k=0.76022971249053&vautoctr=11654&gm_lm_rl=1"">1.20</a>","","","","29.5","","3.03","Thailand","Gulf of Thailand","No","No"
"9","31.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4838&pref=52110&sex=unsexed&loo=31.40000&k=0.78000&id2=4651&genusname=Priacanthus&speciesname=tayenus&gm_loo=28.981129016217&gm_lm=1&gm_m=1.31&gm_k=0.76022971249053&vautoctr=7760&gm_lm_rl=1"">0.78</a>","","","","29.0","","2.89","Malaysia","Peninsular east coast","No","No"
"10","32.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4838&pref=52110&sex=unsexed&loo=32.00000&k=0.68000&id2=4651&genusname=Priacanthus&speciesname=tayenus&gm_loo=28.981129016217&gm_lm=1&gm_m=1.31&gm_k=0.76022971249053&vautoctr=7677&gm_lm_rl=1"">0.68</a>","","","","","","2.84","Malaysia","Sarawak","No","No"
