"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","11","","Global","East Indies"
"2","unsexed","","24.2","","Israel","Gulf of Aqaba, 1989"
"3","unsexed","","24.2","","Global","northern Red Sea, Gulf of Aqaba"
