"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","32.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=8283&pref=27656&sex=male&loo=32.50000&k=0.49000&id2=7972&genusname=Sillago&speciesname=schomburgkii&gm_loo=32.897568299192&gm_lm=1&gm_m=1&gm_k=0.51723486409892&vautoctr=4688&gm_lm_rl=1"">0.49</a>","-0.22","M","","12.5","","2.71","Australia","Southwestern coasts","No","No"
"2","32.5","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=8283&pref=72458&sex=male&loo=32.50000&k=0.53000&id2=7972&genusname=Sillago&speciesname=schomburgkii&gm_loo=32.897568299192&gm_lm=1&gm_m=1&gm_k=0.51723486409892&vautoctr=9566&gm_lm_rl=1"">0.53</a>","","M","","","","2.75","","","No","No"
"3","33.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=8283&pref=27656&sex=female&loo=33.30000&k=0.53000&id2=7972&genusname=Sillago&speciesname=schomburgkii&gm_loo=32.897568299192&gm_lm=1&gm_m=1&gm_k=0.51723486409892&vautoctr=4687&gm_lm_rl=1"">0.53</a>","-0.16","F","","12.5","","2.77","Australia","Southwestern coasts, 1991-93; 1995","No","No"
"4","33.3","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=8283&pref=72458&sex=female&loo=33.30000&k=0.52000&id2=7972&genusname=Sillago&speciesname=schomburgkii&gm_loo=32.897568299192&gm_lm=1&gm_m=1&gm_k=0.51723486409892&vautoctr=9565&gm_lm_rl=1"">0.52</a>","","F","","","","2.76","","","No","No"
