"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","26","","Mexico","La Carbonera lagoon, NW Yucatan Peninsula (21°13?-21°14?N; 89°52?-89°54?W), 2009-2010"
