"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","152.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4830&pref=7192&sex=male&loo=152.00000&k=0.09200&id2=4642&genusname=Galeorhinus&speciesname=galeus&gm_loo=172.24961170821&gm_lm=1&gm_m=0.098040807830209&gm_k=0.13260477219839&vautoctr=4244&gm_lm_rl=1"">0.09</a>","-2.69","M","","20.0","","3.33","Brazil","Between 34°-30°S, 10-500 m depth","No","No"
"2","158.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=47059&pref=33534&sex=male&loo=158.00000&k=0.16800&id2=4642&genusname=Galeorhinus&speciesname=galeus&gm_loo=172.24961170821&gm_lm=1&gm_m=0.098040807830209&gm_k=0.13260477219839&vautoctr=4239&gm_lm_rl=1"">0.17</a>","-1.25","M","0.11","17.0","","3.62","Australia","Southeastern coast","No","No"
"3","162.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=47059&pref=33534&sex=female&loo=162.00000&k=0.16000&id2=4642&genusname=Galeorhinus&speciesname=galeus&gm_loo=172.24961170821&gm_lm=1&gm_m=0.098040807830209&gm_k=0.13260477219839&vautoctr=4238&gm_lm_rl=1"">0.16</a>","-1.28","F","0.09","17.0","","3.62","Australia","Southeastern","No","No"
"4","163.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4830&pref=7192&sex=female&loo=163.00000&k=0.07500&id2=4642&genusname=Galeorhinus&speciesname=galeus&gm_loo=172.24961170821&gm_lm=1&gm_m=0.098040807830209&gm_k=0.13260477219839&vautoctr=4243&gm_lm_rl=1"">0.08</a>","-3.00","F","","20.0","","3.30","Brazil","Between 34°-30°S, 10-500 m depth","No","No"
"5","163.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=47059&pref=6073&sex=unsexed&loo=163.00000&k=0.16800&id2=4642&genusname=Galeorhinus&speciesname=galeus&gm_loo=172.24961170821&gm_lm=1&gm_m=0.098040807830209&gm_k=0.13260477219839&vautoctr=4240&gm_lm_rl=1"">0.17</a>","-1.21","","","15.0","","3.65","Australia","Bass Strait","No","No"
"6","174.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=47059&pref=6073&sex=unsexed&loo=174.00000&k=0.14400&id2=4642&genusname=Galeorhinus&speciesname=galeus&gm_loo=172.24961170821&gm_lm=1&gm_m=0.098040807830209&gm_k=0.13260477219839&vautoctr=4241&gm_lm_rl=1"">0.14</a>","-0.92","","","15.0","","3.64","Australia","South Australia","No","No"
"7","175.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=47059&pref=9012&sex=unsexed&loo=175.00000&k=0.11000&id2=4642&genusname=Galeorhinus&speciesname=galeus&gm_loo=172.24961170821&gm_lm=1&gm_m=0.098040807830209&gm_k=0.13260477219839&vautoctr=4245&gm_lm_rl=1"">0.11</a>","","","","15.0","","3.53","Australia","Bass Strait","No","No"
"8","182.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=47059&pref=6073&sex=mixed&loo=182.89999&k=0.12400&id2=4642&genusname=Galeorhinus&speciesname=galeus&gm_loo=172.24961170821&gm_lm=1&gm_m=0.098040807830209&gm_k=0.13260477219839&vautoctr=5938&gm_lm_rl=1"">0.12</a>","-1.29","","","15.0","","3.62","Australia","Bass Strait","No","No"
"9","184.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4830&pref=57497&sex=mixed&loo=184.89999&k=0.32700&id2=4642&genusname=Galeorhinus&speciesname=galeus&gm_loo=172.24961170821&gm_lm=1&gm_m=0.098040807830209&gm_k=0.13260477219839&vautoctr=8897&gm_lm_rl=1"">0.33</a>","-1.35","","","","","4.05","Algeria","Beni-Saf, Ghazaouet & Annaba","Yes","No"
"10","216.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=47059&pref=6073&sex=unsexed&loo=216.00000&k=0.08400&id2=4642&genusname=Galeorhinus&speciesname=galeus&gm_loo=172.24961170821&gm_lm=1&gm_m=0.098040807830209&gm_k=0.13260477219839&vautoctr=4242&gm_lm_rl=1"">0.08</a>","-2.17","","","15.0","","3.59","Australia","Bass Strait","No","No"
