"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","27.0 kg","","","China","Hubei Province, 2001"
"2","unsexed","","","12","USA","Mississippi River"
"3","unsexed","","100","24","","not specified"
