"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","3","","Global","East Indies"
"2","unsexed","","4","","Indonesia","locality not specified"
"3","unsexed","","2.5","","Global","Not specified."
