"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","10","","Global","East Indies"
"2","female","","6.8","","Global","Indo-West Pacific"
"3","male","","8.2","","Global","Indo-West Pacific"
