"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","25","","Global","East Indies"
"2","female","","25","","Global","Indo-Pacific"
"3","male","","22.9","","","Indo-Pacific"
