"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","16.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1776&pref=52191&sex=male&loo=16.80000&k=0.69400&id2=1583&genusname=Alosa&speciesname=pseudoharengus&gm_loo=19.128269794865&gm_lm=1&gm_m=0.7&gm_k=0.52302464564087&vautoctr=7994&gm_lm_rl=1"">0.69</a>","","M","","","","2.29","USA","Lake Ontario","No","No"
"2","17.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1776&pref=52191&sex=female&loo=17.30000&k=0.69300&id2=1583&genusname=Alosa&speciesname=pseudoharengus&gm_loo=19.128269794865&gm_lm=1&gm_m=0.7&gm_k=0.52302464564087&vautoctr=7993&gm_lm_rl=1"">0.69</a>","","F","","","","2.32","USA","Lake Ontario","No","No"
"3","19.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1776&pref=2939&sex=male&loo=19.40000&k=0.48400&id2=1583&genusname=Alosa&speciesname=pseudoharengus&gm_loo=19.128269794865&gm_lm=1&gm_m=0.7&gm_k=0.52302464564087&vautoctr=3018&gm_lm_rl=1"">0.48</a>","","M","","","","2.26","USA","Lake Michigan","No","No"
"4","19.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1776&pref=4511&sex=unsexed&loo=19.90000&k=0.47000&id2=1583&genusname=Alosa&speciesname=pseudoharengus&gm_loo=19.128269794865&gm_lm=1&gm_m=0.7&gm_k=0.52302464564087&vautoctr=3019&gm_lm_rl=1"">0.47</a>","","","0.70","20.0","","2.27","USA","Lake Michigan","No","No"
"5","20.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1776&pref=2939&sex=female&loo=20.40000&k=0.46200&id2=1583&genusname=Alosa&speciesname=pseudoharengus&gm_loo=19.128269794865&gm_lm=1&gm_m=0.7&gm_k=0.52302464564087&vautoctr=3017&gm_lm_rl=1"">0.46</a>","","F","","20.0","","2.28","USA","Lake Michigan","No","No"
"6","21.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1776&pref=52191&sex=mixed&loo=21.40000&k=0.40500&id2=1583&genusname=Alosa&speciesname=pseudoharengus&gm_loo=19.128269794865&gm_lm=1&gm_m=0.7&gm_k=0.52302464564087&vautoctr=7992&gm_lm_rl=1"">0.41</a>","","","","","","2.27","USA","Lake Michigan","No","No"
