"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","","10","","Baltic Sea"
"2","unsexed","","100","","","Europe"
"3","female","","","30","","North Sea"
"4","male","","","20","","North Sea"
