"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","3.1 kg","","","Thailand","Kaempeng Sen Lake, 2005"
"2","unsexed","6.8 kg","","","Thailand","Shadow Lake, 2009"
