"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","10.5","","Global","East Indies"
"2","unsexed","","9.6","","Global","Indo-west Pacific"
"3","female","","7.8","","Australia","Not specified"
