"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","4.3","","Global","East Indies"
"2","female","","4.1","","Global","Indo-west Pacific"
"3","male","","4","","Global","Indo-west Pacific"
