"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","81","","Oman","Dibba fish market, 2010"
"2","male","","81","","Oman","Dibba fish market, 2010"
"3","male","1.0 kg","81","","Thailand","Gulf of Thailand near Pak Phanang."
