"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","","","Malawi","Lake Chilwa"
"2","unsexed","","11.5","","Rwanda","Middle Akagera system"
"3","unsexed","","10.2","","South Africa","Natal"
"4","unsexed","","13","","Zimbabwe","Zimbabwe"
