"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","27.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=41&pref=312&sex=unsexed&loo=27.90000&k=0.60000&id2=31&genusname=Micromesistius&speciesname=poutassou&gm_loo=35.968419631077&gm_lm=25.69266850177&gm_m=0.39&gm_k=0.27699368895711&vautoctr=457&gm_lm_rl=0.81999999284744"">0.60</a>","-0.91","","","14.0","","2.67","Spain","Costa Brava, West Mediterranean","No","No"
"2","28.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=41&pref=312&sex=unsexed&loo=28.10000&k=0.48000&id2=31&genusname=Micromesistius&speciesname=poutassou&gm_loo=35.968419631077&gm_lm=25.69266850177&gm_m=0.39&gm_k=0.27699368895711&vautoctr=458&gm_lm_rl=0.81999999284744"">0.48</a>","-1.60","","","14.0","","2.58","Italy","Tuscan Archipelago","No","No"
"3","31.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=41&pref=312&sex=unsexed&loo=31.80000&k=0.36500&id2=31&genusname=Micromesistius&speciesname=poutassou&gm_loo=35.968419631077&gm_lm=25.69266850177&gm_m=0.39&gm_k=0.27699368895711&vautoctr=459&gm_lm_rl=0.81999999284744"">0.37</a>","-1.19","","","14.0","","2.57","Spain","Mediterranean coast","No","No"
"4","31.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=41&pref=27030&sex=mixed&loo=31.80000&k=0.41500&id2=31&genusname=Micromesistius&speciesname=poutassou&gm_loo=35.968419631077&gm_lm=25.69266850177&gm_m=0.39&gm_k=0.27699368895711&vautoctr=469&gm_lm_rl=0.81999999284744"">0.42</a>","-0.89","","","14.0","","2.62","Greece","Central Aegean Sea","No","No"
"5","31.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=41&pref=57634&sex=mixed&loo=31.90000&k=1.03200&id2=31&genusname=Micromesistius&speciesname=poutassou&gm_loo=35.968419631077&gm_lm=25.69266850177&gm_m=0.39&gm_k=0.27699368895711&vautoctr=8991&gm_lm_rl=0.81999999284744"">1.03</a>","","","","","","3.02","Italy","Adriatic Sea","No","No"
"6","32.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=41&pref=5760&sex=male&loo=32.30000&k=0.27000&id2=31&genusname=Micromesistius&speciesname=poutassou&gm_loo=35.968419631077&gm_lm=25.69266850177&gm_m=0.39&gm_k=0.27699368895711&vautoctr=465&gm_lm_rl=0.81999999284744"">0.27</a>","-2.11","M","","14.0","","2.45","Spain","Western Mediterranean","No","No"
"7","32.7","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=41&pref=6104&sex=unsexed&loo=32.70000&k=0.23000&id2=31&genusname=Micromesistius&speciesname=poutassou&gm_loo=35.968419631077&gm_lm=25.69266850177&gm_m=0.39&gm_k=0.27699368895711&vautoctr=467&gm_lm_rl=0.81999999284744"">0.23</a>","","","","14.0","","2.39","Greece","Euboikos Gulf","No","No"
"8","32.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=41&pref=27030&sex=mixed&loo=32.70000&k=0.24700&id2=31&genusname=Micromesistius&speciesname=poutassou&gm_loo=35.968419631077&gm_lm=25.69266850177&gm_m=0.39&gm_k=0.27699368895711&vautoctr=470&gm_lm_rl=0.81999999284744"">0.25</a>","-0.35","","","14.0","","2.42","Greece","Evvoikos Gulf","No","No"
"9","33.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56833&pref=74354&sex=unsexed&loo=33.00000&k=0.23000&id2=31&genusname=Micromesistius&speciesname=poutassou&gm_loo=35.968419631077&gm_lm=25.69266850177&gm_m=0.39&gm_k=0.27699368895711&vautoctr=9454&gm_lm_rl=0.81999999284744"">0.23</a>","-2.94","","","","","2.40","Faeroe Is.","not specified","No","No"
"10","33.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56833&pref=961&sex=unsexed&loo=33.40000&k=0.23000&id2=31&genusname=Micromesistius&speciesname=poutassou&gm_loo=35.968419631077&gm_lm=25.69266850177&gm_m=0.39&gm_k=0.27699368895711&vautoctr=461&gm_lm_rl=0.81999999284744"">0.23</a>","-2.94","","","6.0","","2.41","Faeroe Is.","","No","No"
"11","34.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56833&pref=312&sex=unsexed&loo=34.70000&k=0.36000&id2=31&genusname=Micromesistius&speciesname=poutassou&gm_loo=35.968419631077&gm_lm=25.69266850177&gm_m=0.39&gm_k=0.27699368895711&vautoctr=460&gm_lm_rl=0.81999999284744"">0.36</a>","-1.07","","","5.0","","2.64","Iceland","","No","No"
"12","35.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56833&pref=74354&sex=unsexed&loo=35.00000&k=0.24000&id2=31&genusname=Micromesistius&speciesname=poutassou&gm_loo=35.968419631077&gm_lm=25.69266850177&gm_m=0.39&gm_k=0.27699368895711&vautoctr=9457&gm_lm_rl=0.81999999284744"">0.24</a>","-1.58","","","","","2.47","","N. North Sea","No","No"
"13","35.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=41&pref=5760&sex=female&loo=35.50000&k=0.19000&id2=31&genusname=Micromesistius&speciesname=poutassou&gm_loo=35.968419631077&gm_lm=25.69266850177&gm_m=0.39&gm_k=0.27699368895711&vautoctr=464&gm_lm_rl=0.81999999284744"">0.19</a>","-2.75","F","","14.0","","2.38","Spain","Garrucha, Almeria","No","No"
"14","36.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56833&pref=74354&sex=unsexed&loo=36.00000&k=0.28000&id2=31&genusname=Micromesistius&speciesname=poutassou&gm_loo=35.968419631077&gm_lm=25.69266850177&gm_m=0.39&gm_k=0.27699368895711&vautoctr=9456&gm_lm_rl=0.81999999284744"">0.28</a>","-2.48","","","","23.3","2.56","UK Scotland","West Scotland","No","No"
"15","36.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56833&pref=74354&sex=unsexed&loo=36.00000&k=0.56100&id2=31&genusname=Micromesistius&speciesname=poutassou&gm_loo=35.968419631077&gm_lm=25.69266850177&gm_m=0.39&gm_k=0.27699368895711&vautoctr=9429&gm_lm_rl=0.81999999284744"">0.56</a>","","","","","29.0","2.86","Faeroe Is.","Faroe Bank, 60°55´N; 8°40´W","No","No"
"16","37.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56833&pref=27256&sex=unsexed&loo=37.10000&k=0.23000&id2=31&genusname=Micromesistius&speciesname=poutassou&gm_loo=35.968419631077&gm_lm=25.69266850177&gm_m=0.39&gm_k=0.27699368895711&vautoctr=8345&gm_lm_rl=0.81999999284744"">0.23</a>","","","","","25.1","2.50","","North Atlantic","No","No"
