"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","128.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6252&pref=6073&sex=male&loo=128.00000&k=0.30400&id2=5943&genusname=Mustelus&speciesname=antarcticus&gm_loo=176.434214024&gm_lm=107.81929326424&gm_m=1&gm_k=0.12276321775782&vautoctr=4539&gm_lm_rl=0.64505814129466"">0.30</a>","-0.86","M","","15.0","93.0","3.70","Australia","South Australia","Yes","No"
"2","139.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6252&pref=6073&sex=male&loo=139.00000&k=0.25300&id2=5943&genusname=Mustelus&speciesname=antarcticus&gm_loo=176.434214024&gm_lm=107.81929326424&gm_m=1&gm_k=0.12276321775782&vautoctr=4540&gm_lm_rl=0.64505814129466"">0.25</a>","-0.90","M","","12.0","","3.69","Australia","Bass Strait","Yes","No"
"3","141.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6252&pref=6073&sex=male&loo=141.70000&k=0.17000&id2=5943&genusname=Mustelus&speciesname=antarcticus&gm_loo=176.434214024&gm_lm=107.81929326424&gm_m=1&gm_k=0.12276321775782&vautoctr=5926&gm_lm_rl=0.64505814129466"">0.17</a>","-2.08","M","","12.0","","3.53","Australia","Bass Strait","No","No"
"4","150.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6252&pref=6073&sex=male&loo=150.00000&k=0.12400&id2=5943&genusname=Mustelus&speciesname=antarcticus&gm_loo=176.434214024&gm_lm=107.81929326424&gm_m=1&gm_k=0.12276321775782&vautoctr=4541&gm_lm_rl=0.64505814129466"">0.12</a>","-3.41","M","","12.0","","3.45","Australia","Bass Strait","No","No"
"5","201.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6252&pref=6073&sex=female&loo=201.89999&k=0.08600&id2=5943&genusname=Mustelus&speciesname=antarcticus&gm_loo=176.434214024&gm_lm=107.81929326424&gm_m=1&gm_k=0.12276321775782&vautoctr=5932&gm_lm_rl=0.64505814129466"">0.09</a>","-3.01","F","","12.0","","3.54","Australia","Bass Strait","No","No"
"6","202.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6252&pref=6073&sex=female&loo=202.00000&k=0.12300&id2=5943&genusname=Mustelus&speciesname=antarcticus&gm_loo=176.434214024&gm_lm=107.81929326424&gm_m=1&gm_k=0.12276321775782&vautoctr=4536&gm_lm_rl=0.64505814129466"">0.12</a>","-1.55","F","","12.0","","3.70","Australia","Bass Strait","No","No"
"7","219.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6252&pref=6073&sex=female&loo=219.00000&k=0.06400&id2=5943&genusname=Mustelus&speciesname=antarcticus&gm_loo=176.434214024&gm_lm=107.81929326424&gm_m=1&gm_k=0.12276321775782&vautoctr=4537&gm_lm_rl=0.64505814129466"">0.06</a>","-4.99","F","","15.0","125.0","3.49","Australia","South Australia","No","No"
"8","278.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6252&pref=6073&sex=female&loo=278.00000&k=0.04700&id2=5943&genusname=Mustelus&speciesname=antarcticus&gm_loo=176.434214024&gm_lm=107.81929326424&gm_m=1&gm_k=0.12276321775782&vautoctr=4538&gm_lm_rl=0.64505814129466"">0.05</a>","-4.29","F","","12.0","","3.56","Australia","Bass Strait","No","No"
