"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","90","","","Asia-Pacific Region"
"2","female","","","14","New Caledonia","New Caledonia"
"3","male","","","22","New Caledonia","New Caledonia"
"4","unsexed","","90","18","Australia","northern coasts"
"5","unsexed","","60","","Australia","not specified"
