"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","102","","Canada","Arctic Canada"
"2","female","","","5","Canada","Columbia River"
"3","male","","","5","Canada","Columbia River"
"4","unsexed","6.8 kg","88","7","Russian Fed","Kamchatka/1991-2001"
"5","unsexed","18.1 kg","","","Canada","Kitimat River, unknown"
