"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","31.6 kg","","","USA","Chippewa Flowage, 1949"
"2","unsexed","31.8 kg","","","USA","Middle Eau Claire Lake, 1954"
"3","unsexed","32.0 kg","165","30","USA","Not given"
"4","unsexed","31.7 kg","","","USA","St. Lawrence River, 1957"
