"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","100","","Iran","Caspian Sea"
"2","unsexed","48.5 kg","","","Germany","Erlensee, 2004"
"3","unsexed","","95.2","","India","Govindsagar Reservoir"
"4","unsexed","5.0 kg","","","India","Maharashtra"
"5","unsexed","","36.5","","China","Not specified"
"6","unsexed","50.0 kg","100","","","not specified"
"7","unsexed","","100","","Rwanda","Upper Akagera"
