"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","","31","Australia","Central Great Barrier Reef, 1991-93"
"2","male","","23.3","","Australia","Central Great Barrier Reef, 1991-93"
"3","unsexed","","30","","Global","East Indies"
"4","unsexed","","30","","Iran","Oman Sea"
"5","unsexed","","38","","Global","unspecified"
