"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","78.2","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=156&pref=37929&sex=female&loo=78.20000&k=0.54000&id2=142&genusname=Thunnus&speciesname=alalunga&gm_loo=126.07177002789&gm_lm=87.431074972706&gm_m=0.21210584036468&gm_k=0.17890967921428&vautoctr=9027&gm_lm_rl=0.58999997377396"">0.54</a>","-0.38","F","","","","3.52","Greece","Taranto G. & N. Aegean Sea","No","No"
"2","86.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=156&pref=50928&sex=unsexed&loo=86.00000&k=0.37000&id2=142&genusname=Thunnus&speciesname=alalunga&gm_loo=126.07177002789&gm_lm=87.431074972706&gm_m=0.21210584036468&gm_k=0.17890967921428&vautoctr=7406&gm_lm_rl=0.58999997377396"">0.37</a>","-0.76","","","19.0","","3.44","Greece","Aegean Sea","No","No"
"3","90.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=156&pref=37929&sex=male&loo=90.50000&k=0.31400&id2=142&genusname=Thunnus&speciesname=alalunga&gm_loo=126.07177002789&gm_lm=87.431074972706&gm_m=0.21210584036468&gm_k=0.17890967921428&vautoctr=9026&gm_lm_rl=0.58999997377396"">0.31</a>","-1.01","M","","","","3.41","Greece","Taranto G. & N. Aegean Sea","No","No"
"4","94.7","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=156&pref=37929&sex=mixed&loo=94.70000&k=0.25800&id2=142&genusname=Thunnus&speciesname=alalunga&gm_loo=126.07177002789&gm_lm=87.431074972706&gm_m=0.21210584036468&gm_k=0.17890967921428&vautoctr=6223&gm_lm_rl=0.58999997377396"">0.26</a>","-1.35","","","19.0","","3.36","Greece","Aegean and Ionian Seas","No","Yes"
"5","98.6","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=156&pref=7253&sex=mixed&loo=98.60000&k=0.40600&id2=142&genusname=Thunnus&speciesname=alalunga&gm_loo=126.07177002789&gm_lm=87.431074972706&gm_m=0.21210584036468&gm_k=0.17890967921428&vautoctr=927&gm_lm_rl=0.58999997377396"">0.41</a>","-0.63","","","14.0","","3.60","Italy","Tyrrhenian Sea","Yes","No"
"6","100.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=156&pref=96992&sex=unsexed&loo=100.00000&k=0.20000&id2=142&genusname=Thunnus&speciesname=alalunga&gm_loo=126.07177002789&gm_lm=87.431074972706&gm_m=0.21210584036468&gm_k=0.17890967921428&vautoctr=21536&gm_lm_rl=0.58999997377396"">0.20</a>","","","","","","3.30","","South Pacific","No","No"
"7","102.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=156&pref=43516&sex=unsexed&loo=102.00000&k=0.28000&id2=142&genusname=Thunnus&speciesname=alalunga&gm_loo=126.07177002789&gm_lm=87.431074972706&gm_m=0.21210584036468&gm_k=0.17890967921428&vautoctr=6748&gm_lm_rl=0.58999997377396"">0.28</a>","","","","23.0","","3.46","","South Pacific","No","No"
"8","104.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=156&pref=1306&sex=unsexed&loo=104.00000&k=0.27400&id2=142&genusname=Thunnus&speciesname=alalunga&gm_loo=126.07177002789&gm_lm=87.431074972706&gm_m=0.21210584036468&gm_k=0.17890967921428&vautoctr=921&gm_lm_rl=0.58999997377396"">0.27</a>","","","","14.0","","3.47","Spain","Catabro-Galicia Region","No","No"
"9","104.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=156&pref=94037&sex=female&loo=104.00000&k=0.34000&id2=142&genusname=Thunnus&speciesname=alalunga&gm_loo=126.07177002789&gm_lm=87.431074972706&gm_m=0.21210584036468&gm_k=0.17890967921428&vautoctr=11672&gm_lm_rl=0.58999997377396"">0.34</a>","-0.53","F","","","","3.57","","North Pacific","No","No"
"10","104.1","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=156&pref=58172&sex=unsexed&loo=104.10000&k=0.13900&id2=142&genusname=Thunnus&speciesname=alalunga&gm_loo=126.07177002789&gm_lm=87.431074972706&gm_m=0.21210584036468&gm_k=0.17890967921428&vautoctr=9145&gm_lm_rl=0.58999997377396"">0.14</a>","-4.88","","","","","3.18","Italy","N. Ionian & S. Adriatic Sea","No","No"
"11","109.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=156&pref=312&sex=unsexed&loo=109.00000&k=0.23300&id2=142&genusname=Thunnus&speciesname=alalunga&gm_loo=126.07177002789&gm_lm=87.431074972706&gm_m=0.21210584036468&gm_k=0.17890967921428&vautoctr=910&gm_lm_rl=0.58999997377396"">0.23</a>","-2.14","","","14.0","","3.44","USA","off California","No","No"
"12","113.0","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=156&pref=59360&sex=unsexed&loo=113.00000&k=0.37000&id2=142&genusname=Thunnus&speciesname=alalunga&gm_loo=126.07177002789&gm_lm=87.431074972706&gm_m=0.21210584036468&gm_k=0.17890967921428&vautoctr=9628&gm_lm_rl=0.58999997377396"">0.37</a>","0.14","","","","","3.67","","pacific","No","No"
"13","114.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=156&pref=94037&sex=male&loo=114.00000&k=0.25300&id2=142&genusname=Thunnus&speciesname=alalunga&gm_loo=126.07177002789&gm_lm=87.431074972706&gm_m=0.21210584036468&gm_k=0.17890967921428&vautoctr=11673&gm_lm_rl=0.58999997377396"">0.25</a>","-1.01","M","","","","3.52","","North Pacific","No","No"
"14","118.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=156&pref=312&sex=unsexed&loo=118.00000&k=0.26200&id2=142&genusname=Thunnus&speciesname=alalunga&gm_loo=126.07177002789&gm_lm=87.431074972706&gm_m=0.21210584036468&gm_k=0.17890967921428&vautoctr=911&gm_lm_rl=0.58999997377396"">0.26</a>","-1.31","","","11.0","","3.56","France","Eastern Atlantic (off Britanny?)","No","No"
"15","121.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=156&pref=83312&sex=mixed&loo=121.00000&k=0.13400&id2=142&genusname=Thunnus&speciesname=alalunga&gm_loo=126.07177002789&gm_lm=87.431074972706&gm_m=0.21210584036468&gm_k=0.17890967921428&vautoctr=10084&gm_lm_rl=0.58999997377396"">0.13</a>","-1.92","","","","","3.29","New Zealand","New Zealand waters","No","No"
"16","124.7","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=156&pref=56638&sex=unsexed&loo=124.74000&k=0.23000&id2=142&genusname=Thunnus&speciesname=alalunga&gm_loo=126.07177002789&gm_lm=87.431074972706&gm_m=0.21210584036468&gm_k=0.17890967921428&vautoctr=8761&gm_lm_rl=0.58999997377396"">0.23</a>","-0.99","","","","90.0","3.55","","North and South Atlantic","No","No"
"17","125.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=156&pref=43516&sex=unsexed&loo=125.00000&k=0.23000&id2=142&genusname=Thunnus&speciesname=alalunga&gm_loo=126.07177002789&gm_lm=87.431074972706&gm_m=0.21210584036468&gm_k=0.17890967921428&vautoctr=6746&gm_lm_rl=0.58999997377396"">0.23</a>","-0.99","","","13.0","","3.56","","Indian Ocean","No","No"
"18","127.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=156&pref=43516&sex=unsexed&loo=127.00000&k=0.12000&id2=142&genusname=Thunnus&speciesname=alalunga&gm_loo=126.07177002789&gm_lm=87.431074972706&gm_m=0.21210584036468&gm_k=0.17890967921428&vautoctr=6750&gm_lm_rl=0.58999997377396"">0.12</a>","-2.31","","","23.0","","3.29","","South Pacific","No","No"
"19","128.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=156&pref=43516&sex=unsexed&loo=128.00000&k=0.16000&id2=142&genusname=Thunnus&speciesname=alalunga&gm_loo=126.07177002789&gm_lm=87.431074972706&gm_m=0.21210584036468&gm_k=0.17890967921428&vautoctr=6749&gm_lm_rl=0.58999997377396"">0.16</a>","-0.90","","","13.0","","3.42","","Indian Ocean","No","No"
"20","134.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=156&pref=312&sex=unsexed&loo=134.00000&k=0.18300&id2=142&genusname=Thunnus&speciesname=alalunga&gm_loo=126.07177002789&gm_lm=87.431074972706&gm_m=0.21210584036468&gm_k=0.17890967921428&vautoctr=912&gm_lm_rl=0.58999997377396"">0.18</a>","-0.35","","0.20","11.0","79.0","3.52","France","Bay of Biscay","No","No"
