"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","7.5","","Global","East Indies"
"2","unsexed","","11","","Global","Indo-Pacific & Caribbean including the Red Sea"
"3","unsexed","","7","","Papua New Guinea","Madang Lagoon"
