"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","5.32","0.55","Liberia","eastern Atlantic Ocean (5°N, 10-20°W)"
"2","unsexed","","3.7","","China","South China Sea"
