"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","9.1 kg","","","Brazil","Rio Teles Pires, 2004"
"2","unsexed","13.0 kg","","","Brazil","Rio Travessao, 2009"
"3","unsexed","11.7 kg","","","Brazil","Travessoa, 2008"
