"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","25.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4435&pref=27372&sex=unsexed&loo=25.00000&k=0.34000&id2=4239&genusname=Hippoglossoides&speciesname=platessoides&gm_loo=63.94839315966&gm_lm=27.758106775987&gm_m=0.30331501776206&gm_k=0.10580003751932&vautoctr=3812&gm_lm_rl=0.55552176682548"">0.34</a>","","","","9.0","15.0","2.33","UK","North Sea","No","No"
"2","59.9","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4435&pref=5760&sex=male&loo=59.90000&k=0.17000&id2=4239&genusname=Hippoglossoides&speciesname=platessoides&gm_loo=63.94839315966&gm_lm=27.758106775987&gm_m=0.30331501776206&gm_k=0.10580003751932&vautoctr=3811&gm_lm_rl=0.55552176682548"">0.17</a>","","M","","7.0","22.5","2.79","Canada","Northwest Atlantic","No","No"
"3","64.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4435&pref=1102&sex=female&loo=64.20000&k=0.08300&id2=4239&genusname=Hippoglossoides&speciesname=platessoides&gm_loo=63.94839315966&gm_lm=27.758106775987&gm_m=0.30331501776206&gm_k=0.10580003751932&vautoctr=3802&gm_lm_rl=0.55552176682548"">0.08</a>","","F","","-0.7","","2.53","Canada","ICNAF Res. Div. 3L","No","No"
"4","64.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4435&pref=1102&sex=female&loo=64.20000&k=0.10800&id2=4239&genusname=Hippoglossoides&speciesname=platessoides&gm_loo=63.94839315966&gm_lm=27.758106775987&gm_m=0.30331501776206&gm_k=0.10580003751932&vautoctr=3803&gm_lm_rl=0.55552176682548"">0.11</a>","","F","","0.8","","2.65","Canada","ICNAF Res. Div. 3N","No","No"
"5","64.2","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4435&pref=5760&sex=female&loo=64.20000&k=0.17000&id2=4239&genusname=Hippoglossoides&speciesname=platessoides&gm_loo=63.94839315966&gm_lm=27.758106775987&gm_m=0.30331501776206&gm_k=0.10580003751932&vautoctr=3810&gm_lm_rl=0.55552176682548"">0.17</a>","","F","","7.0","","2.85","Canada","Northwest Atlantic","No","No"
"6","65.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4435&pref=1101&sex=male&loo=65.60000&k=0.08000&id2=4239&genusname=Hippoglossoides&speciesname=platessoides&gm_loo=63.94839315966&gm_lm=27.758106775987&gm_m=0.30331501776206&gm_k=0.10580003751932&vautoctr=3801&gm_lm_rl=0.55552176682548"">0.08</a>","-1.21","M","","7.0","","2.54","Canada","Banc de St. Pierre, New Foundland, 50-200 m","No","No"
"7","65.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4435&pref=1102&sex=female&loo=65.90000&k=0.08400&id2=4239&genusname=Hippoglossoides&speciesname=platessoides&gm_loo=63.94839315966&gm_lm=27.758106775987&gm_m=0.30331501776206&gm_k=0.10580003751932&vautoctr=3804&gm_lm_rl=0.55552176682548"">0.08</a>","","F","","-0.3","","2.56","Canada","ICNAF Res. Div. 3L","No","No"
"8","70.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4435&pref=1102&sex=female&loo=70.40000&k=0.09300&id2=4239&genusname=Hippoglossoides&speciesname=platessoides&gm_loo=63.94839315966&gm_lm=27.758106775987&gm_m=0.30331501776206&gm_k=0.10580003751932&vautoctr=3805&gm_lm_rl=0.55552176682548"">0.09</a>","","F","","1.4","","2.66","Canada","ICNAF Res. Div. 3N","No","No"
"9","72.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4435&pref=1102&sex=female&loo=72.50000&k=0.06700&id2=4239&genusname=Hippoglossoides&speciesname=platessoides&gm_loo=63.94839315966&gm_lm=27.758106775987&gm_m=0.30331501776206&gm_k=0.10580003751932&vautoctr=3806&gm_lm_rl=0.55552176682548"">0.07</a>","","F","","-0.2","","2.55","Canada","ICNAF Res. Div. 3L","No","No"
"10","72.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4435&pref=1102&sex=female&loo=72.50000&k=0.12500&id2=4239&genusname=Hippoglossoides&speciesname=platessoides&gm_loo=63.94839315966&gm_lm=27.758106775987&gm_m=0.30331501776206&gm_k=0.10580003751932&vautoctr=3807&gm_lm_rl=0.55552176682548"">0.13</a>","","F","0.40","0.8","42.8","2.82","Canada","ICNAF Res. Div.3N; M for St. Margaret's Bay,NS","No","No"
