"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","22","8","Greece","Lake Mikri Prespa (1990-1991)"
"2","male","","13.6","4","Greece","Lake Mikri Prespa (1990-1991)"
"3","mixed","","22","8","Greece","Lake Mikri Prespa (1990-1991)"
"4","unsexed","","16","","","Lakes Prespa "
