"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","19.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=13483&pref=96812&sex=male&loo=19.00000&k=0.46000&id2=13157&genusname=Capoeta&speciesname=capoeta+capoeta&gm_loo=34.79386977543&gm_lm=1&gm_m=1&gm_k=0.21645096248965&vautoctr=21167&gm_lm_rl=1"">0.46</a>","-1.00","M","","11.0","","2.22","Iran","Yasalegh stream (37°40' N, 37°30' E)","No","No"
"2","22.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=13483&pref=96812&sex=mixed&loo=22.00000&k=0.38900&id2=13157&genusname=Capoeta&speciesname=capoeta+capoeta&gm_loo=34.79386977543&gm_lm=1&gm_m=1&gm_k=0.21645096248965&vautoctr=21168&gm_lm_rl=1"">0.39</a>","","","","","","2.27","Iran","Talar River","No","No"
"3","22.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=13483&pref=96812&sex=male&loo=22.90000&k=0.54000&id2=13157&genusname=Capoeta&speciesname=capoeta+capoeta&gm_loo=34.79386977543&gm_lm=1&gm_m=1&gm_k=0.21645096248965&vautoctr=21169&gm_lm_rl=1"">0.54</a>","","M","","","","2.45","Iran","Madarso stream, Golestan National Park","No","No"
"4","23.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=13483&pref=96812&sex=female&loo=23.00000&k=0.47000&id2=13157&genusname=Capoeta&speciesname=capoeta+capoeta&gm_loo=34.79386977543&gm_lm=1&gm_m=1&gm_k=0.21645096248965&vautoctr=21170&gm_lm_rl=1"">0.47</a>","-0.74","F","","11.0","","2.40","Iran","Yasalegh stream (37°40' N, 37°30' E)","No","No"
"5","32.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=13483&pref=96812&sex=female&loo=32.80000&k=0.18000&id2=13157&genusname=Capoeta&speciesname=capoeta+capoeta&gm_loo=34.79386977543&gm_lm=1&gm_m=1&gm_k=0.21645096248965&vautoctr=21171&gm_lm_rl=1"">0.18</a>","","F","","","","2.29","Iran","Madarso stream, Golestan National Park","No","No"
"6","42.3","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=13483&pref=74593&sex=male&loo=42.30000&k=0.14600&id2=13157&genusname=Capoeta&speciesname=capoeta+capoeta&gm_loo=34.79386977543&gm_lm=1&gm_m=1&gm_k=0.21645096248965&vautoctr=9548&gm_lm_rl=1"">0.15</a>","-0.98","M","","","","2.42","Turkey","Karasu River","No","No"
"7","44.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=13483&pref=312&sex=unsexed&loo=44.90000&k=0.17000&id2=13157&genusname=Capoeta&speciesname=capoeta+capoeta&gm_loo=34.79386977543&gm_lm=1&gm_m=1&gm_k=0.21645096248965&vautoctr=4829&gm_lm_rl=1"">0.17</a>","","","","","","2.53","Russia","Amu Darya River","No","No"
"8","45.7","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=13483&pref=74593&sex=female&loo=45.70000&k=0.13900&id2=13157&genusname=Capoeta&speciesname=capoeta+capoeta&gm_loo=34.79386977543&gm_lm=1&gm_m=1&gm_k=0.21645096248965&vautoctr=9549&gm_lm_rl=1"">0.14</a>","-0.83","F","","","","2.46","Turkey","Karasu River","No","No"
"9","61.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=13483&pref=312&sex=unsexed&loo=61.10000&k=0.09200&id2=13157&genusname=Capoeta&speciesname=capoeta+capoeta&gm_loo=34.79386977543&gm_lm=1&gm_m=1&gm_k=0.21645096248965&vautoctr=4830&gm_lm_rl=1"">0.09</a>","","","","","","2.54","","Murgab River, `Taschkepu'","No","No"
"10","67.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=13483&pref=312&sex=unsexed&loo=67.90000&k=0.08700&id2=13157&genusname=Capoeta&speciesname=capoeta+capoeta&gm_loo=34.79386977543&gm_lm=1&gm_m=1&gm_k=0.21645096248965&vautoctr=4831&gm_lm_rl=1"">0.09</a>","","","","","","2.60","","Murgab River, `Sultanbent'","No","No"
