"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","45","","Global","East Indies"
"2","unsexed","","25","","Global","East Indies"
"3","unsexed","","25","","Australia","Not given"
"4","unsexed","","45","","Djibouti","Not given"
