"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"21","25.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=123&pref=1449&sex=unsexed&loo=25.00000&k=1.30000&id2=109&genusname=Rastrelliger&speciesname=brachysoma&gm_loo=24.914127367013&gm_lm=17&gm_m=5.7378741708058&gm_k=1.4090281882842&vautoctr=731&gm_lm_rl=0.76999998092651"">1.30</a>","","","","28.5","","2.91","Philippines","Samar Sea","No","No"
"22","25.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=123&pref=4546&sex=unsexed&loo=25.00000&k=0.82000&id2=109&genusname=Rastrelliger&speciesname=brachysoma&gm_loo=24.914127367013&gm_lm=17&gm_m=5.7378741708058&gm_k=1.4090281882842&vautoctr=748&gm_lm_rl=0.76999998092651"">0.82</a>","","","","22.4","","2.71","Malaysia","Perak","No","No"
"23","25.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=123&pref=1462&sex=unsexed&loo=25.10000&k=1.25000&id2=109&genusname=Rastrelliger&speciesname=brachysoma&gm_loo=24.914127367013&gm_lm=17&gm_m=5.7378741708058&gm_k=1.4090281882842&vautoctr=734&gm_lm_rl=0.76999998092651"">1.25</a>","","","","21.5","","2.90","Thailand","Strait of Malacca","No","No"
"24","25.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=123&pref=1462&sex=unsexed&loo=25.40000&k=1.33000&id2=109&genusname=Rastrelliger&speciesname=brachysoma&gm_loo=24.914127367013&gm_lm=17&gm_m=5.7378741708058&gm_k=1.4090281882842&vautoctr=735&gm_lm_rl=0.76999998092651"">1.33</a>","","","","21.5","","2.93","Thailand","Strait of Malacca","No","No"
"25","25.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=123&pref=1449&sex=unsexed&loo=25.50000&k=1.45000&id2=109&genusname=Rastrelliger&speciesname=brachysoma&gm_loo=24.914127367013&gm_lm=17&gm_m=5.7378741708058&gm_k=1.4090281882842&vautoctr=732&gm_lm_rl=0.76999998092651"">1.45</a>","","","","28.5","","2.97","Philippines","Samar Sea","No","No"
"26","25.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=123&pref=1314&sex=unsexed&loo=25.80000&k=1.63000&id2=109&genusname=Rastrelliger&speciesname=brachysoma&gm_loo=24.914127367013&gm_lm=17&gm_m=5.7378741708058&gm_k=1.4090281882842&vautoctr=723&gm_lm_rl=0.76999998092651"">1.63</a>","","","","28.0","","3.04","Indonesia","Java Sea (Pekalongan)","No","No"
"27","26.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=123&pref=4546&sex=unsexed&loo=26.00000&k=0.60000&id2=109&genusname=Rastrelliger&speciesname=brachysoma&gm_loo=24.914127367013&gm_lm=17&gm_m=5.7378741708058&gm_k=1.4090281882842&vautoctr=749&gm_lm_rl=0.76999998092651"">0.60</a>","","","","22.4","","2.61","Malaysia","Perak","No","No"
"28","26.3","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=123&pref=1467&sex=unsexed&loo=26.30000&k=1.30000&id2=109&genusname=Rastrelliger&speciesname=brachysoma&gm_loo=24.914127367013&gm_lm=17&gm_m=5.7378741708058&gm_k=1.4090281882842&vautoctr=739&gm_lm_rl=0.76999998092651"">1.30</a>","","","","21.5","","2.95","Thailand","Strait of Malacca","No","No"
"29","26.5","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=123&pref=1467&sex=unsexed&loo=26.50000&k=1.05000&id2=109&genusname=Rastrelliger&speciesname=brachysoma&gm_loo=24.914127367013&gm_lm=17&gm_m=5.7378741708058&gm_k=1.4090281882842&vautoctr=740&gm_lm_rl=0.76999998092651"">1.05</a>","","","","12.0","","2.87","Indonesia","Asahan, Sumatra","No","No"
"30","27.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=123&pref=2083&sex=unsexed&loo=27.00000&k=1.60000&id2=109&genusname=Rastrelliger&speciesname=brachysoma&gm_loo=24.914127367013&gm_lm=17&gm_m=5.7378741708058&gm_k=1.4090281882842&vautoctr=741&gm_lm_rl=0.76999998092651"">1.60</a>","","","","27.0","","3.07","Myanmar","Mergui Archipelago","No","No"
"31","28.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=123&pref=13304&sex=unsexed&loo=28.50000&k=1.40000&id2=109&genusname=Rastrelliger&speciesname=brachysoma&gm_loo=24.914127367013&gm_lm=17&gm_m=5.7378741708058&gm_k=1.4090281882842&vautoctr=751&gm_lm_rl=0.76999998092651"">1.40</a>","","","","28.0","","3.06","Philippines","Guimaras Strait","No","No"
"32","29.8","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=123&pref=1392&sex=unsexed&loo=29.80000&k=1.30000&id2=109&genusname=Rastrelliger&speciesname=brachysoma&gm_loo=24.914127367013&gm_lm=17&gm_m=5.7378741708058&gm_k=1.4090281882842&vautoctr=725&gm_lm_rl=0.76999998092651"">1.30</a>","","","","28.5","","3.06","Philippines","Samar Sea","No","No"
"33","32.5","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=123&pref=1392&sex=unsexed&loo=32.50000&k=1.20000&id2=109&genusname=Rastrelliger&speciesname=brachysoma&gm_loo=24.914127367013&gm_lm=17&gm_m=5.7378741708058&gm_k=1.4090281882842&vautoctr=726&gm_lm_rl=0.76999998092651"">1.20</a>","","","","27.7","","3.10","Philippines","Visayan Sea","No","No"
"34","34.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=123&pref=1263&sex=unsexed&loo=34.00000&k=1.10000&id2=109&genusname=Rastrelliger&speciesname=brachysoma&gm_loo=24.914127367013&gm_lm=17&gm_m=5.7378741708058&gm_k=1.4090281882842&vautoctr=721&gm_lm_rl=0.76999998092651"">1.10</a>","","","","28.2","","3.10","Philippines","Manila Bay","No","No"
"35","34.0","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=123&pref=1392&sex=unsexed&loo=34.00000&k=0.98000&id2=109&genusname=Rastrelliger&speciesname=brachysoma&gm_loo=24.914127367013&gm_lm=17&gm_m=5.7378741708058&gm_k=1.4090281882842&vautoctr=727&gm_lm_rl=0.76999998092651"">0.98</a>","","","","28.2","","3.05","Philippines","Manila Bay","No","No"
"36","34.0","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=123&pref=1392&sex=unsexed&loo=34.00000&k=0.98100&id2=109&genusname=Rastrelliger&speciesname=brachysoma&gm_loo=24.914127367013&gm_lm=17&gm_m=5.7378741708058&gm_k=1.4090281882842&vautoctr=728&gm_lm_rl=0.76999998092651"">0.98</a>","","","","27.7","","3.05","Philippines","Visayan Sea, 1983 & 1985","No","No"
"37","34.0","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=123&pref=1392&sex=unsexed&loo=34.00000&k=0.98200&id2=109&genusname=Rastrelliger&speciesname=brachysoma&gm_loo=24.914127367013&gm_lm=17&gm_m=5.7378741708058&gm_k=1.4090281882842&vautoctr=729&gm_lm_rl=0.76999998092651"">0.98</a>","","","","28.4","","3.06","Philippines","Leyte Gulf","No","No"
