"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","mixed","","7","","Myanmar","Irrawaddy to Tennasserrim basins"
"2","unsexed","5.00 g","","","India","Maharashtra"
"3","unsexed","","17","","Sri Lanka","None specified"
"4","unsexed","","10","","Nepal","None specified"
