"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","150","","Bangladesh","Not given"
"2","unsexed","","25.7","","China","Not specified"
"3","unsexed","","2","","Malaysia","Sg. Paya"
"4","unsexed","","50","","South Africa","South Africa"
"5","unsexed","","130","","Australia","south to northern New South Wales"
"6","unsexed","1.0 kg","","","India","Western Ghats Rivers, Karnataka"
