"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","14.4","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=250&pref=2939&sex=unsexed&loo=14.40000&k=0.37000&id2=236&genusname=Salmo&speciesname=salar&gm_loo=42.406173454715&gm_lm=1&gm_m=1.1&gm_k=0.30975696799866&vautoctr=1166&gm_lm_rl=1"">0.37</a>","","","","","","1.88","Norway","Breivikelva","Yes","No"
"2","16.3","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=250&pref=58801&sex=unsexed&loo=16.30000&k=0.40000&id2=236&genusname=Salmo&speciesname=salar&gm_loo=42.406173454715&gm_lm=1&gm_m=1.1&gm_k=0.30975696799866&vautoctr=10849&gm_lm_rl=1"">0.40</a>","-0.75","","","","","2.03","","Bouleau River, Quebec","Yes","No"
"3","16.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=250&pref=58801&sex=unsexed&loo=16.50000&k=0.59000&id2=236&genusname=Salmo&speciesname=salar&gm_loo=42.406173454715&gm_lm=1&gm_m=1.1&gm_k=0.30975696799866&vautoctr=10852&gm_lm_rl=1"">0.59</a>","-0.56","","","","","2.21","","Pigou River, Quebec","Yes","No"
"4","16.6","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=250&pref=58801&sex=unsexed&loo=16.60000&k=0.59000&id2=236&genusname=Salmo&speciesname=salar&gm_loo=42.406173454715&gm_lm=1&gm_m=1.1&gm_k=0.30975696799866&vautoctr=10851&gm_lm_rl=1"">0.59</a>","-0.49","","","","","2.21","","Pigou River, Quebec","Yes","No"
"5","16.8","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=250&pref=2939&sex=unsexed&loo=16.80000&k=0.25000&id2=236&genusname=Salmo&speciesname=salar&gm_loo=42.406173454715&gm_lm=1&gm_m=1.1&gm_k=0.30975696799866&vautoctr=1167&gm_lm_rl=1"">0.25</a>","","","","","","1.85","Norway","Komagelva","Yes","No"
"6","17.6","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=250&pref=2939&sex=unsexed&loo=17.60000&k=0.26000&id2=236&genusname=Salmo&speciesname=salar&gm_loo=42.406173454715&gm_lm=1&gm_m=1.1&gm_k=0.30975696799866&vautoctr=1168&gm_lm_rl=1"">0.26</a>","","","","","","1.91","Norway","Russelva","Yes","No"
"7","22.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=250&pref=58801&sex=unsexed&loo=22.50000&k=0.22000&id2=236&genusname=Salmo&speciesname=salar&gm_loo=42.406173454715&gm_lm=1&gm_m=1.1&gm_k=0.30975696799866&vautoctr=10850&gm_lm_rl=1"">0.22</a>","-1.07","","","","","2.05","","Bouleau River, Quebec","Yes","No"
"8","23.3","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=250&pref=2939&sex=unsexed&loo=23.30000&k=0.14000&id2=236&genusname=Salmo&speciesname=salar&gm_loo=42.406173454715&gm_lm=1&gm_m=1.1&gm_k=0.30975696799866&vautoctr=1169&gm_lm_rl=1"">0.14</a>","","","","","","1.88","Norway","Storelva","Yes","No"
"9","38.9","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=250&pref=2939&sex=unsexed&loo=38.90000&k=0.13000&id2=236&genusname=Salmo&speciesname=salar&gm_loo=42.406173454715&gm_lm=1&gm_m=1.1&gm_k=0.30975696799866&vautoctr=1170&gm_lm_rl=1"">0.13</a>","","","","","","2.29","Canada","Newfoundland (river)","Yes","No"
"10","120.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56805&pref=1138&sex=unsexed&loo=120.00000&k=0.43900&id2=236&genusname=Salmo&speciesname=salar&gm_loo=42.406173454715&gm_lm=1&gm_m=1.1&gm_k=0.30975696799866&vautoctr=1165&gm_lm_rl=1"">0.44</a>","-0.34","","","9.0","","3.80","Germany","Baltic","No","No"
