"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","23.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=37&pref=27030&sex=mixed&loo=23.50000&k=0.30000&id2=27&genusname=Lepidorhombus&speciesname=boscii&gm_loo=37.298326806872&gm_lm=17&gm_m=0.39&gm_k=0.18456628767571&vautoctr=321&gm_lm_rl=0.44999998807907"">0.30</a>","-0.91","","","14.0","","2.22","Greece","Central Aegean Sea","No","No"
"2","25.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=37&pref=30947&sex=male&loo=25.50000&k=0.21900&id2=27&genusname=Lepidorhombus&speciesname=boscii&gm_loo=37.298326806872&gm_lm=17&gm_m=0.39&gm_k=0.18456628767571&vautoctr=8793&gm_lm_rl=0.44999998807907"">0.22</a>","-1.09","M","","","","2.15","Greece","north Aegean Sea","No","No"
"3","26.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=37&pref=27030&sex=mixed&loo=26.20000&k=0.26300&id2=27&genusname=Lepidorhombus&speciesname=boscii&gm_loo=37.298326806872&gm_lm=17&gm_m=0.39&gm_k=0.18456628767571&vautoctr=322&gm_lm_rl=0.44999998807907"">0.26</a>","-0.97","","","14.0","","2.26","Greece","Central Aegean Sea","No","No"
"4","27.6","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=37&pref=6294&sex=male&loo=27.60000&k=0.21100&id2=27&genusname=Lepidorhombus&speciesname=boscii&gm_loo=37.298326806872&gm_lm=17&gm_m=0.39&gm_k=0.18456628767571&vautoctr=318&gm_lm_rl=0.44999998807907"">0.21</a>","","M","","14.0","","2.21","Italy","Southern Adriatic Sea","No","No"
"5","28.5","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=37&pref=6294&sex=female&loo=28.50000&k=0.26200&id2=27&genusname=Lepidorhombus&speciesname=boscii&gm_loo=37.298326806872&gm_lm=17&gm_m=0.39&gm_k=0.18456628767571&vautoctr=315&gm_lm_rl=0.44999998807907"">0.26</a>","","F","","14.0","","2.33","Italy","Southern Adriatic Sea","No","No"
"6","29.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56779&pref=92459&sex=male&loo=29.06000&k=0.35000&id2=27&genusname=Lepidorhombus&speciesname=boscii&gm_loo=37.298326806872&gm_lm=17&gm_m=0.39&gm_k=0.18456628767571&vautoctr=11372&gm_lm_rl=0.44999998807907"">0.35</a>","-0.23","M","","","","2.47","Portugal","ICES Division IXa1","No","No"
"7","30.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=37&pref=30947&sex=female&loo=30.50000&k=0.17900&id2=27&genusname=Lepidorhombus&speciesname=boscii&gm_loo=37.298326806872&gm_lm=17&gm_m=0.39&gm_k=0.18456628767571&vautoctr=8792&gm_lm_rl=0.44999998807907"">0.18</a>","-1.10","F","","","","2.22","Greece","north Aegean Sea","No","No"
"8","30.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56779&pref=92459&sex=male&loo=30.64000&k=0.23000&id2=27&genusname=Lepidorhombus&speciesname=boscii&gm_loo=37.298326806872&gm_lm=17&gm_m=0.39&gm_k=0.18456628767571&vautoctr=11383&gm_lm_rl=0.44999998807907"">0.23</a>","-1.53","M","","","","2.33","Spain","Bay of Biscay, ICES Division VIIIc2","No","No"
"9","30.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=37&pref=92459&sex=male&loo=30.91000&k=0.20000&id2=27&genusname=Lepidorhombus&speciesname=boscii&gm_loo=37.298326806872&gm_lm=17&gm_m=0.39&gm_k=0.18456628767571&vautoctr=11362&gm_lm_rl=0.44999998807907"">0.20</a>","-2.32","M","","","","2.28","","ICES Division VII","No","No"
"10","31.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56779&pref=92459&sex=male&loo=31.26000&k=0.27000&id2=27&genusname=Lepidorhombus&speciesname=boscii&gm_loo=37.298326806872&gm_lm=17&gm_m=0.39&gm_k=0.18456628767571&vautoctr=11370&gm_lm_rl=0.44999998807907"">0.27</a>","-0.82","M","","","","2.42","Portugal","ICES Division IXa1","No","No"
"11","33.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56779&pref=92459&sex=female&loo=33.32000&k=0.26000&id2=27&genusname=Lepidorhombus&speciesname=boscii&gm_loo=37.298326806872&gm_lm=17&gm_m=0.39&gm_k=0.18456628767571&vautoctr=11379&gm_lm_rl=0.44999998807907"">0.26</a>","-0.39","F","","","","2.46","Portugal","ICES Division IXa1","No","No"
