"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","10.6","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3&pref=102&sex=unsexed&loo=10.60000&k=8.35900&id2=3&genusname=Oreochromis&speciesname=mossambicus&gm_loo=22.34933895481&gm_lm=11.597779995298&gm_m=0.39&gm_k=1.2356543446886&vautoctr=98&gm_lm_rl=0.50501617813722"">8.36</a>","","","","","","2.97","Thailand","tanks","No","Yes"
"2","10.7","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3&pref=102&sex=unsexed&loo=10.70000&k=7.19400&id2=3&genusname=Oreochromis&speciesname=mossambicus&gm_loo=22.34933895481&gm_lm=11.597779995298&gm_m=0.39&gm_k=1.2356543446886&vautoctr=99&gm_lm_rl=0.50501617813722"">7.19</a>","","","","","","2.92","Thailand","tanks","No","Yes"
"3","12.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3&pref=312&sex=unsexed&loo=12.20000&k=7.03000&id2=3&genusname=Oreochromis&speciesname=mossambicus&gm_loo=22.34933895481&gm_lm=11.597779995298&gm_m=0.39&gm_k=1.2356543446886&vautoctr=133&gm_lm_rl=0.50501617813722"">7.03</a>","","","","30.8","","3.02","Thailand","experimental ponds","No","Yes"
"4","12.6","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3&pref=102&sex=unsexed&loo=12.60000&k=8.56400&id2=3&genusname=Oreochromis&speciesname=mossambicus&gm_loo=22.34933895481&gm_lm=11.597779995298&gm_m=0.39&gm_k=1.2356543446886&vautoctr=100&gm_lm_rl=0.50501617813722"">8.56</a>","","","","","","3.13","Philippines","ponds","No","Yes"
"5","12.7","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3&pref=102&sex=unsexed&loo=12.70000&k=4.27100&id2=3&genusname=Oreochromis&speciesname=mossambicus&gm_loo=22.34933895481&gm_lm=11.597779995298&gm_m=0.39&gm_k=1.2356543446886&vautoctr=101&gm_lm_rl=0.50501617813722"">4.27</a>","","","","","","2.84","Zambia","tanks","No","Yes"
"6","12.8","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3&pref=102&sex=unsexed&loo=12.80000&k=7.80300&id2=3&genusname=Oreochromis&speciesname=mossambicus&gm_loo=22.34933895481&gm_lm=11.597779995298&gm_m=0.39&gm_k=1.2356543446886&vautoctr=102&gm_lm_rl=0.50501617813722"">7.80</a>","","","","","","3.11","El Salvador","ponds","No","Yes"
"7","13.1","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3&pref=321&sex=unsexed&loo=13.10000&k=6.30500&id2=3&genusname=Oreochromis&speciesname=mossambicus&gm_loo=22.34933895481&gm_lm=11.597779995298&gm_m=0.39&gm_k=1.2356543446886&vautoctr=135&gm_lm_rl=0.50501617813722"">6.31</a>","","","","","","3.03","USA","ponds","No","Yes"
"8","13.6","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3&pref=102&sex=unsexed&loo=13.60000&k=19.97800&id2=3&genusname=Oreochromis&speciesname=mossambicus&gm_loo=22.34933895481&gm_lm=11.597779995298&gm_m=0.39&gm_k=1.2356543446886&vautoctr=103&gm_lm_rl=0.50501617813722"">19.98</a>","","","","27.6","","3.57","Philippines","ponds","No","Yes"
"9","14.1","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3&pref=102&sex=unsexed&loo=14.10000&k=10.73500&id2=3&genusname=Oreochromis&speciesname=mossambicus&gm_loo=22.34933895481&gm_lm=11.597779995298&gm_m=0.39&gm_k=1.2356543446886&vautoctr=104&gm_lm_rl=0.50501617813722"">10.74</a>","","","","","","3.33","El Salvador","ponds","No","Yes"
"10","14.3","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3&pref=102&sex=unsexed&loo=14.30000&k=10.13000&id2=3&genusname=Oreochromis&speciesname=mossambicus&gm_loo=22.34933895481&gm_lm=11.597779995298&gm_m=0.39&gm_k=1.2356543446886&vautoctr=105&gm_lm_rl=0.50501617813722"">10.13</a>","","","","","","3.32","El Salvador","ponds","No","Yes"
"11","14.5","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3&pref=102&sex=unsexed&loo=14.50000&k=5.54700&id2=3&genusname=Oreochromis&speciesname=mossambicus&gm_loo=22.34933895481&gm_lm=11.597779995298&gm_m=0.39&gm_k=1.2356543446886&vautoctr=106&gm_lm_rl=0.50501617813722"">5.55</a>","","","","","","3.07","USA","ponds","No","Yes"
