"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","15","4","Italy","Adriatic Sea"
"2","female","","17","7.5","France","Douarnenez Bay, Brittany, 1975-80"
"3","unsexed","","13","","Spain","Galicia and Cantábrico, 1991-93"
