"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","85.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2254&pref=1124&sex=male&loo=85.60000&k=0.21000&id2=2059&genusname=Raja&speciesname=clavata&gm_loo=118.18140972707&gm_lm=86&gm_m=0.19&gm_k=0.12807561166984&vautoctr=3463&gm_lm_rl=0.73000001907349"">0.21</a>","-0.60","M","","9.0","","3.19","UK","Irish Sea and Bristol Channel","No","No"
"2","101.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2254&pref=82418&sex=male&loo=101.00000&k=0.21500&id2=2059&genusname=Raja&speciesname=clavata&gm_loo=118.18140972707&gm_lm=86&gm_m=0.19&gm_k=0.12807561166984&vautoctr=10048&gm_lm_rl=0.73000001907349"">0.22</a>","-0.84","M","","","","3.34","Ireland","Irish Sea (ICES VIIa)","No","No"
"3","101.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2254&pref=82453&sex=male&loo=101.00000&k=0.18000&id2=2059&genusname=Raja&speciesname=clavata&gm_loo=118.18140972707&gm_lm=86&gm_m=0.19&gm_k=0.12807561166984&vautoctr=10050&gm_lm_rl=0.73000001907349"">0.18</a>","-0.95","M","","","","3.26","UK Engld Wal","Caernarfon Bay, north Wales","No","No"
"4","105.0","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2254&pref=4760&sex=unsexed&loo=105.00000&k=0.21500&id2=2059&genusname=Raja&speciesname=clavata&gm_loo=118.18140972707&gm_lm=86&gm_m=0.19&gm_k=0.12807561166984&vautoctr=3465&gm_lm_rl=0.73000001907349"">0.22</a>","","","","9.0","","3.37","UK Engld Wal","North East Irish Sea","No","No"
"5","106.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2254&pref=82418&sex=male&loo=106.00000&k=0.13500&id2=2059&genusname=Raja&speciesname=clavata&gm_loo=118.18140972707&gm_lm=86&gm_m=0.19&gm_k=0.12807561166984&vautoctr=10045&gm_lm_rl=0.73000001907349"">0.14</a>","-1.74","M","","","","3.18","Ireland","Irish Sea (ICES Div. VIIa)","No","No"
"6","114.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2254&pref=82418&sex=female&loo=114.00000&k=0.20500&id2=2059&genusname=Raja&speciesname=clavata&gm_loo=118.18140972707&gm_lm=86&gm_m=0.19&gm_k=0.12807561166984&vautoctr=10047&gm_lm_rl=0.73000001907349"">0.21</a>","-0.53","F","","","","3.43","Ireland","Irish Sea (ICES VIIa)","No","No"
"7","116.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2254&pref=57602&sex=male&loo=116.70000&k=0.10600&id2=2059&genusname=Raja&speciesname=clavata&gm_loo=118.18140972707&gm_lm=86&gm_m=0.19&gm_k=0.12807561166984&vautoctr=8964&gm_lm_rl=0.73000001907349"">0.11</a>","-0.41","M","","","","3.16","Italy","Sicilian Channel","No","No"
"8","118.0","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2254&pref=27347&sex=unsexed&loo=118.00000&k=0.14000&id2=2059&genusname=Raja&speciesname=clavata&gm_loo=118.18140972707&gm_lm=86&gm_m=0.19&gm_k=0.12807561166984&vautoctr=3466&gm_lm_rl=0.73000001907349"">0.14</a>","","","","9.0","86.0","3.29","","North Sea","No","No"
"9","118.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2254&pref=82453&sex=female&loo=118.00000&k=0.16000&id2=2059&genusname=Raja&speciesname=clavata&gm_loo=118.18140972707&gm_lm=86&gm_m=0.19&gm_k=0.12807561166984&vautoctr=10051&gm_lm_rl=0.73000001907349"">0.16</a>","-0.71","F","","","","3.35","UK Engld Wal","Caernarfon Bay, north Wales","No","No"
"10","122.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2254&pref=96980&sex=male&loo=122.00000&k=0.11000&id2=2059&genusname=Raja&speciesname=clavata&gm_loo=118.18140972707&gm_lm=86&gm_m=0.19&gm_k=0.12807561166984&vautoctr=21409&gm_lm_rl=0.73000001907349"">0.11</a>","-0.11","M","","","","3.21","","","No","No"
