"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","26.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=410&pref=46792&sex=unsexed&loo=26.80000&k=0.48000&id2=396&genusname=Nemipterus&speciesname=virgatus&gm_loo=35.559507159969&gm_lm=18&gm_m=1.76&gm_k=0.40283916842313&vautoctr=7024&gm_lm_rl=1"">0.48</a>","","","","27.0","","2.54","","Nansha Is.(4°-9°N, 105°45'-112°15'E, 50-150 m)","No","No"
"2","28.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=410&pref=52132&sex=unsexed&loo=28.50000&k=0.75000&id2=396&genusname=Nemipterus&speciesname=virgatus&gm_loo=35.559507159969&gm_lm=18&gm_m=1.76&gm_k=0.40283916842313&vautoctr=7720&gm_lm_rl=1"">0.75</a>","","","1.76","28.0","18.0","2.78","Brunei Darsm","","No","No"
"3","30.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=410&pref=33580&sex=female&loo=30.00000&k=0.44000&id2=396&genusname=Nemipterus&speciesname=virgatus&gm_loo=35.559507159969&gm_lm=18&gm_m=1.76&gm_k=0.40283916842313&vautoctr=5538&gm_lm_rl=1"">0.44</a>","-0.81","F","","27.0","","2.60","Hong Kong","South China Sea (bet. 20°-23°N, 112°-117°E)","No","No"
"4","31.4","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=410&pref=33580&sex=female&loo=31.40000&k=0.32200&id2=396&genusname=Nemipterus&speciesname=virgatus&gm_loo=35.559507159969&gm_lm=18&gm_m=1.76&gm_k=0.40283916842313&vautoctr=5534&gm_lm_rl=1"">0.32</a>","-0.90","F","","22.0","","2.50","China","East China Sea (bet. 26°-29°N, 121°-125°E)","No","No"
"5","32.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=410&pref=52110&sex=unsexed&loo=32.40000&k=0.76000&id2=396&genusname=Nemipterus&speciesname=virgatus&gm_loo=35.559507159969&gm_lm=18&gm_m=1.76&gm_k=0.40283916842313&vautoctr=7674&gm_lm_rl=1"">0.76</a>","","","","","","2.90","Malaysia","Sarawak","Yes","No"
"6","34.2","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=410&pref=33580&sex=male&loo=34.20000&k=0.44700&id2=396&genusname=Nemipterus&speciesname=virgatus&gm_loo=35.559507159969&gm_lm=18&gm_m=1.76&gm_k=0.40283916842313&vautoctr=5540&gm_lm_rl=1"">0.45</a>","-0.20","M","","27.0","","2.72","Hong Kong","South China Sea (bet. 20°-23°N, 112°-117°E)","No","No"
"7","35.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=410&pref=312&sex=female&loo=35.00000&k=0.23700&id2=396&genusname=Nemipterus&speciesname=virgatus&gm_loo=35.559507159969&gm_lm=18&gm_m=1.76&gm_k=0.40283916842313&vautoctr=1592&gm_lm_rl=1"">0.24</a>","","F","","27.0","","2.46","China","112.5°E 20.8°N, 70 m","No","No"
"8","36.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=410&pref=312&sex=female&loo=36.20000&k=0.35200&id2=396&genusname=Nemipterus&speciesname=virgatus&gm_loo=35.559507159969&gm_lm=18&gm_m=1.76&gm_k=0.40283916842313&vautoctr=1593&gm_lm_rl=1"">0.35</a>","-0.71","F","","27.0","","2.66","Hong Kong","Southwest of Pearl River Mouth","No","No"
"9","37.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=410&pref=312&sex=male&loo=37.60000&k=0.39700&id2=396&genusname=Nemipterus&speciesname=virgatus&gm_loo=35.559507159969&gm_lm=18&gm_m=1.76&gm_k=0.40283916842313&vautoctr=1594&gm_lm_rl=1"">0.40</a>","-0.42","M","","27.0","","2.75","China","112.5°E 20.8°N, 70 m","No","No"
"10","41.4","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=410&pref=33580&sex=male&loo=41.40000&k=0.30300&id2=396&genusname=Nemipterus&speciesname=virgatus&gm_loo=35.559507159969&gm_lm=18&gm_m=1.76&gm_k=0.40283916842313&vautoctr=5536&gm_lm_rl=1"">0.30</a>","-0.27","M","","22.0","","2.72","China","East China Sea (bet. 26°-29°N, 121°-125°E),","No","No"
"11","44.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=410&pref=312&sex=unsexed&loo=44.00000&k=0.34800&id2=396&genusname=Nemipterus&speciesname=virgatus&gm_loo=35.559507159969&gm_lm=18&gm_m=1.76&gm_k=0.40283916842313&vautoctr=1596&gm_lm_rl=1"">0.35</a>","","","","27.0","","2.83","Hong Kong","21.3°N 114°E","No","No"
"12","44.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=410&pref=312&sex=male&loo=44.70000&k=0.40800&id2=396&genusname=Nemipterus&speciesname=virgatus&gm_loo=35.559507159969&gm_lm=18&gm_m=1.76&gm_k=0.40283916842313&vautoctr=1595&gm_lm_rl=1"">0.41</a>","-0.12","M","","27.0","","2.91","Hong Kong","Southwest of Pearl River Mouth, 50 m","No","No"
"13","47.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=410&pref=312&sex=unsexed&loo=47.00000&k=0.29800&id2=396&genusname=Nemipterus&speciesname=virgatus&gm_loo=35.559507159969&gm_lm=18&gm_m=1.76&gm_k=0.40283916842313&vautoctr=1597&gm_lm_rl=1"">0.30</a>","","","","27.0","","2.82","Hong Kong","21.3°N 114°E","No","No"
