"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","90","","","Aisa-Pacific Region"
"2","unsexed","","75","","Global","East Indies"
"3","female","","67.5","55","Australia","Great Barrier Reef, 1995-2003"
"4","male","","76","50","Australia","Great Barrier Reef, 1995-2003"
"5","unsexed","","","13","Kenya","Kenya"
"6","unsexed","","","38","New Caledonia","New Caledonia"
"7","unsexed","12.5 kg","","","Global","unspecified"
"8","unsexed","","90","","Global","unspecified"
